Date,PO4
01-May-2014,0.00545819268864978
01-Jun-2014,0.00418022020578222
01-Jul-2014,0.0056716335486444
01-Aug-2014,0.00718856437017648
01-Sep-2014,0.00697741933432021
01-Oct-2014,0.00590184425773268
01-Nov-2014,0.00625193680675221
01-Dec-2014,0.0110880235574811
01-Jan-2015,0.0398696114264353
01-Feb-2015,0.0498240849045838
01-Mar-2015,0.0475459452457285
01-Apr-2015,0.0258053090541894
01-May-2015,0.00595178810231712
01-Jun-2015,0.00417926169889556
01-Jul-2015,0.00619608729713313
01-Aug-2015,0.00857701505122066
01-Sep-2015,0.00790525909613852
01-Oct-2015,0.00610354098151006
01-Nov-2015,0.00612992009691441
01-Dec-2015,0.0124865376731632
01-Jan-2016,0.0384132977391772
01-Feb-2016,0.0515868667153342
01-Mar-2016,0.0498964117931216
01-Apr-2016,0.0188831704397525
01-May-2016,0.00514474580854629
01-Jun-2016,0.00342673745987341
01-Jul-2016,0.00584622132831176
01-Aug-2016,0.00727243450941452
01-Sep-2016,0.00716933270959903
01-Oct-2016,0.00600064594989731
01-Nov-2016,0.00773807568908647
01-Dec-2016,0.0242787695420537
01-Jan-2017,0.0531253364499396
01-Feb-2017,0.0571068590052907
01-Mar-2017,0.0498784584912789
01-Apr-2017,0.0141417861972707
01-May-2017,0.00928208587515721
01-Jun-2017,0.00572497007904552
01-Jul-2017,0.00641816303413729
01-Aug-2017,0.00763531596502915
01-Sep-2017,0.00682234418168352
01-Oct-2017,0.0061305327766166
01-Nov-2017,0.00849288225179966
01-Dec-2017,0.0502944285226849
01-Jan-2018,0.0650903209269509
01-Feb-2018,0.0663603189539166
01-Mar-2018,0.062836729166837
01-Apr-2018,0.0252855426393808
01-May-2018,0.00448214985281155
01-Jun-2018,0.00518204772636928
01-Jul-2018,0.00628432352592793
01-Aug-2018,0.00828124676635967
01-Sep-2018,0.00803810264528711
01-Oct-2018,0.00624154903649689
01-Nov-2018,0.00657165841743775
01-Dec-2018,0.0190131039940133
01-Jan-2019,0.061117001135475
01-Feb-2019,0.0697429340261054
01-Mar-2019,0.0581322959472987
01-Apr-2019,0.0170420656497728
01-May-2019,0.00666033852638674
01-Jun-2019,0.00500487470898129
01-Jul-2019,0.006728062537046
01-Aug-2019,0.00786733437023998
01-Sep-2019,0.00798012262056257
01-Oct-2019,0.00643677093924459
01-Nov-2019,0.00749037935904146
01-Dec-2019,0.0152862054249515
01-Jan-2020,0.0485244271700211
01-Feb-2020,0.0597912759006949
01-Mar-2020,0.0581614786269386
01-Apr-2020,0.0328296580050846
01-May-2020,0.00705945771693698
01-Jun-2020,0.00381466600355571
01-Jul-2020,0.00553162756059392
01-Aug-2020,0.0074630235721221
01-Sep-2020,0.00774544873508438
01-Oct-2020,0.00646779302153543
01-Nov-2020,0.00655726266502974
01-Dec-2020,0.0219044215648472
01-Jan-2021,0.0486905657883908
01-Feb-2021,0.0566033519880281
01-Mar-2021,0.0544541022570454
01-Apr-2021,0.041173652380162
01-May-2021,0.0106448241012546
01-Jun-2021,0.00460230507851089
01-Jul-2021,0.00582714977953951
01-Aug-2021,0.00834325020359792
01-Sep-2021,0.00778427824678463
01-Oct-2021,0.00649538789795062
01-Nov-2021,0.00744114853200691
01-Dec-2021,0.0285551175295633
01-Jan-2022,0.0504592767591768
01-Feb-2022,0.0586029431902983
01-Mar-2022,0.0595865364739573
01-Apr-2022,0.0357093044166381
01-May-2022,0.0081671145422524
01-Jun-2022,0.00548329992540063
01-Jul-2022,0.00716791165012827
01-Aug-2022,0.00784127590147109
01-Sep-2022,0.00709030719548194
01-Oct-2022,0.00571172509746376
01-Nov-2022,0.00641297079162717
01-Dec-2022,0.01490590264996
