Date,HF
01-Dec-2014,-221.679773428039
01-Jan-2015,-148.355633337241
01-Feb-2015,-166.929975397871
01-Mar-2015,-15.965767497151
01-Apr-2015,80.2677989736171
01-May-2015,149.753872602784
01-Jun-2015,193.332427891982
01-Jul-2015,168.339752153999
01-Aug-2015,102.056483039784
01-Sep-2015,-21.6531883407462
01-Oct-2015,-65.9592062872614
01-Nov-2015,-128.851424276716
01-Dec-2015,-20.2428977793128
01-Jan-2016,-125.284259817776
01-Feb-2016,-107.312708531976
01-Mar-2016,-39.8174734169684
01-Apr-2016,66.2492368009456
01-May-2016,126.423417522236
01-Jun-2016,166.337269514405
01-Jul-2016,173.860374205505
01-Aug-2016,123.48677029817
01-Sep-2016,42.0663433192837
01-Oct-2016,-88.9755073359873
01-Nov-2016,-165.119659755541
01-Dec-2016,-99.6433521047206
01-Jan-2017,-249.299908412652
01-Feb-2017,-50.2683996478191
01-Mar-2017,32.7545888752928
01-Apr-2017,72.9127225244879
01-May-2017,155.079554739882
01-Jun-2017,169.529810799092
01-Jul-2017,149.588364628177
01-Aug-2017,103.020941591894
01-Sep-2017,-24.7753867293349
01-Oct-2017,-23.7172138838059
01-Nov-2017,-220.80160516692
01-Dec-2017,-180.936528687216
01-Jan-2018,-92.754882956723
01-Feb-2018,-188.430650736299
01-Mar-2018,-41.1213657364728
01-Apr-2018,97.1226906731358
01-May-2018,130.673004280191
01-Jun-2018,146.404942171785
01-Jul-2018,173.561775856523
01-Aug-2018,58.2893417769434
01-Sep-2018,30.8440912974354
01-Oct-2018,-59.685244588868
01-Nov-2018,-126.474769116349
01-Dec-2018,-118.573699677148
01-Jan-2019,-229.548192938244
01-Feb-2019,-60.9755085041933
01-Mar-2019,-7.46966311767951
01-Apr-2019,59.9921520499967
01-May-2019,114.196140022494
01-Jun-2019,205.077030982322
01-Jul-2019,146.732014156695
01-Aug-2019,133.224786235615
01-Sep-2019,-6.87596722135922
01-Oct-2019,-17.7132197108814
01-Nov-2019,-180.650832264545
01-Dec-2019,-103.074210760048
01-Jan-2020,-67.972133023527
01-Feb-2020,-65.751221337706
01-Mar-2020,-40.3160106536346
01-Apr-2020,96.7360396069705
01-May-2020,152.600628252516
01-Jun-2020,139.343881214048
01-Jul-2020,156.143750974947
01-Aug-2020,68.1497315909777
01-Sep-2020,-63.7338984981602
01-Oct-2020,-76.2196787258571
01-Nov-2020,-52.0238880164682
01-Dec-2020,-181.118835564597
01-Jan-2021,-197.458129392454
01-Feb-2021,-63.4683094998163
01-Mar-2021,-6.90124723428089
01-Apr-2021,47.5260948296531
01-May-2021,119.611519696356
01-Jun-2021,180.968531906041
01-Jul-2021,140.295691059307
01-Aug-2021,74.4046938852011
01-Sep-2021,6.08652075927965
01-Oct-2021,-82.7446846772683
01-Nov-2021,-219.994314932868
01-Dec-2021,-159.957165781176
01-Jan-2022,-146.440165168171
01-Feb-2022,-96.4340793631253
01-Mar-2022,-7.99105186054803
01-Apr-2022,67.3298965410835
01-May-2022,171.059474692678
01-Jun-2022,180.70944614807
01-Jul-2022,153.594807413891
01-Aug-2022,90.1155033652408
01-Sep-2022,-99.8264508740888
01-Oct-2022,-23.5638081509134
01-Nov-2022,-211.463282334557
01-Dec-2022,-102.154778471516
