Date,NH4
01-Nov-2014,4.24106277260385
01-Dec-2014,5.90773436297541
01-Jan-2015,12.1059374658487
01-Feb-2015,13.2369216949101
01-Mar-2015,8.18109406595645
01-Apr-2015,2.05757128909643
01-May-2015,1.90680720353786
01-Jun-2015,2.01205799018913
01-Jul-2015,2.13591149249096
01-Aug-2015,2.15963001166408
01-Sep-2015,2.12233195309582
01-Oct-2015,2.95124537812862
01-Nov-2015,4.46390055196558
01-Dec-2015,6.58195276411154
01-Jan-2016,13.0555026747964
01-Feb-2016,13.8476429654676
01-Mar-2016,10.6417029309179
01-Apr-2016,1.210797522379
01-May-2016,1.84424043149345
01-Jun-2016,1.84329942540218
01-Jul-2016,2.25081729535529
01-Aug-2016,2.16137339710718
01-Sep-2016,2.06523442291931
01-Oct-2016,2.9076371612285
01-Nov-2016,5.26706518957266
01-Dec-2016,9.71552051385872
01-Jan-2017,24.3936784917658
01-Feb-2017,16.1258666015896
01-Mar-2017,5.14491767657133
01-Apr-2017,1.81949632299747
01-May-2017,1.70167339036587
01-Jun-2017,1.9999675237143
01-Jul-2017,2.27911781275225
01-Aug-2017,2.22336467594026
01-Sep-2017,2.5863940239895
01-Oct-2017,3.70713232157259
01-Nov-2017,6.6054082387992
01-Dec-2017,17.5770081682168
01-Jan-2018,23.3737984193644
01-Feb-2018,25.295095715127
01-Mar-2018,8.93873461150369
01-Apr-2018,1.49034714298286
01-May-2018,2.10105750282763
01-Jun-2018,2.07959849137091
01-Jul-2018,2.04309765929761
01-Aug-2018,1.90163412560587
01-Sep-2018,1.9241891698875
01-Oct-2018,2.71744965941538
01-Nov-2018,4.93635021603626
01-Dec-2018,7.62920013435273
01-Jan-2019,17.6143271612084
01-Feb-2019,16.8860493347108
01-Mar-2019,5.32340939761151
01-Apr-2019,1.54325608726547
01-May-2019,2.4278848175946
01-Jun-2019,1.99760378467236
01-Jul-2019,2.28277352770327
01-Aug-2019,2.37781377837592
01-Sep-2019,2.28071416743659
01-Oct-2019,2.67346325033738
01-Nov-2019,5.67470567593933
01-Dec-2019,9.02039937633771
01-Jan-2020,14.5167269772692
01-Feb-2020,16.3283907434215
01-Mar-2020,9.15747012074286
01-Apr-2020,3.0924297163609
01-May-2020,2.2163348944762
01-Jun-2020,1.93989169409153
01-Jul-2020,2.10390001511856
01-Aug-2020,2.20173616348048
01-Sep-2020,2.51481782777507
01-Oct-2020,3.58606284456291
01-Nov-2020,4.74467073881579
01-Dec-2020,8.33842474481334
01-Jan-2021,12.6081188205674
01-Feb-2021,16.2087935006666
01-Mar-2021,14.7116607978881
01-Apr-2021,3.13934763735933
01-May-2021,1.39806646909638
01-Jun-2021,1.72883997227363
01-Jul-2021,1.82868146778567
01-Aug-2021,2.05682906567344
01-Sep-2021,2.56389683649945
01-Oct-2021,3.53142551895187
01-Nov-2021,5.36495193332552
01-Dec-2021,9.40293661973222
01-Jan-2022,18.4682503246036
01-Feb-2022,16.8206772144604
01-Mar-2022,13.2116144466777
01-Apr-2022,2.11003906053046
01-May-2022,1.68945459579762
01-Jun-2022,1.99018703124269
01-Jul-2022,2.19990772668552
01-Aug-2022,2.23998685740671
01-Sep-2022,2.50312918094778
01-Oct-2022,3.31182430337069
01-Nov-2022,5.2834953564429
01-Dec-2022,8.55745340524455
