Date,HF
01-Dec-2014,-175.578130307405
01-Jan-2015,-224.856284100076
01-Feb-2015,-185.556407099185
01-Mar-2015,0.74659758547078
01-Apr-2015,62.9469786934231
01-May-2015,160.254998911982
01-Jun-2015,127.573191767154
01-Jul-2015,141.239201421323
01-Aug-2015,84.6324486110521
01-Sep-2015,11.5018941215847
01-Oct-2015,-79.6927188375722
01-Nov-2015,-179.281943279764
01-Dec-2015,-217.913610707159
01-Jan-2016,-243.04490064538
01-Feb-2016,-45.2490307351817
01-Mar-2016,-11.916149844294
01-Apr-2016,117.877539924953
01-May-2016,123.135192539381
01-Jun-2016,172.629935886549
01-Jul-2016,125.41831870701
01-Aug-2016,47.456601018491
01-Sep-2016,-35.626555401346
01-Oct-2016,-71.6390594814135
01-Nov-2016,-239.980509218962
01-Dec-2016,-292.99546482252
01-Jan-2017,-202.936585136082
01-Feb-2017,-96.432639412258
01-Mar-2017,-9.02800182674242
01-Apr-2017,94.0391115934952
01-May-2017,150.844203783118
01-Jun-2017,185.093308821968
01-Jul-2017,143.309061465056
01-Aug-2017,85.087590093198
01-Sep-2017,5.14236122369766
01-Oct-2017,-86.4103426725968
01-Nov-2017,-177.378702578337
01-Dec-2017,-163.529911870542
01-Jan-2018,-195.319128948709
01-Feb-2018,-43.5566041365914
01-Mar-2018,44.6875409665315
01-Apr-2018,118.062258513077
01-May-2018,136.424167135487
01-Jun-2018,133.971101180367
01-Jul-2018,119.602458788001
01-Aug-2018,76.3440601514733
01-Sep-2018,16.8816320585168
01-Oct-2018,-109.125317449155
01-Nov-2018,-152.317914216415
01-Dec-2018,-245.193812494693
01-Jan-2019,-235.739440254543
01-Feb-2019,-123.501575304114
01-Mar-2019,-20.693014766859
01-Apr-2019,78.8453558216924
01-May-2019,163.120182866636
01-Jun-2019,165.412868997325
01-Jul-2019,121.423432391623
01-Aug-2019,76.97976883598
01-Sep-2019,-2.28710997995475
01-Oct-2019,-64.1553042867909
01-Nov-2019,-151.388895449431
01-Dec-2019,-226.231139473293
01-Jan-2020,-209.057407545007
01-Feb-2020,-110.005752231764
01-Mar-2020,7.70936237534751
01-Apr-2020,110.035579847253
01-May-2020,140.757424396017
01-Jun-2020,161.330743540888
01-Jul-2020,152.118633767833
01-Aug-2020,76.300040203592
01-Sep-2020,16.9707251009734
01-Oct-2020,-77.9682734945546
01-Nov-2020,-198.252211197563
01-Dec-2020,-180.939775549847
01-Jan-2021,-188.767579451851
01-Feb-2021,-76.8839953878652
01-Mar-2021,-49.1514214225437
01-Apr-2021,90.7791605410369
01-May-2021,173.976390672767
01-Jun-2021,145.565655915633
01-Jul-2021,138.952993310016
01-Aug-2021,72.3118415500807
01-Sep-2021,-22.2942831205285
01-Oct-2021,-56.2214559472126
01-Nov-2021,-95.3330084759256
01-Dec-2021,-246.984005471934
01-Jan-2022,-240.143328459367
01-Feb-2022,-93.136392676312
01-Mar-2022,-100.149782263714
01-Apr-2022,122.05952420442
01-May-2022,160.747938736625
01-Jun-2022,166.486366603685
01-Jul-2022,143.769244650136
01-Aug-2022,56.8879354725713
01-Sep-2022,24.5002353502356
01-Oct-2022,-79.5094577955163
01-Nov-2022,-165.864713585895
01-Dec-2022,-126.850957455842
