Date,NO3
01-Feb-2015,263.299981219024
01-Mar-2015,191.229529007621
01-Apr-2015,39.6894337989596
01-May-2015,9.51942233323109
01-Jun-2015,8.7612563103084
01-Jul-2015,8.37692834077616
01-Aug-2015,7.50400934671696
01-Sep-2015,7.58723640159185
01-Oct-2015,12.3908261875861
01-Nov-2015,20.2870529423589
01-Dec-2015,39.3034806232679
01-Jan-2016,164.333030836384
01-Feb-2016,334.643413377845
01-Mar-2016,285.493068137188
01-Apr-2016,17.5385296410723
01-May-2016,8.23267334252007
01-Jun-2016,7.96464955005721
01-Jul-2016,9.34894908746712
01-Aug-2016,7.7370574078541
01-Sep-2016,7.36956453700311
01-Oct-2016,11.2259692787653
01-Nov-2016,23.0414094698759
01-Dec-2016,74.6775630001023
01-Jan-2017,566.557592761375
01-Feb-2017,480.689427372024
01-Mar-2017,167.594441545811
01-Apr-2017,23.4260209464273
01-May-2017,10.5714298123899
01-Jun-2017,11.7119886092989
01-Jul-2017,11.0968583242695
01-Aug-2017,8.9414256175045
01-Sep-2017,9.16421770107134
01-Oct-2017,13.2519507672005
01-Nov-2017,27.1736999330784
01-Dec-2017,196.372433078148
01-Jan-2018,579.997960267802
01-Feb-2018,877.476061191483
01-Mar-2018,337.416819787308
01-Apr-2018,20.2286445312349
01-May-2018,8.40741120308284
01-Jun-2018,8.88380941571925
01-Jul-2018,7.58321967897679
01-Aug-2018,5.16204467780976
01-Sep-2018,5.41828141759036
01-Oct-2018,8.70782374581801
01-Nov-2018,21.0934952539889
01-Dec-2018,46.0578912727446
01-Jan-2019,290.423190512676
01-Feb-2019,528.759168421327
01-Mar-2019,159.261517777273
01-Apr-2019,19.2578288802045
01-May-2019,12.6567222685682
01-Jun-2019,10.2677760614237
01-Jul-2019,11.7853784184211
01-Aug-2019,11.139270618499
01-Sep-2019,9.97518705096641
01-Oct-2019,12.1542683476987
01-Nov-2019,27.4757870610052
01-Dec-2019,56.0685205723457
01-Jan-2020,213.281317835269
01-Feb-2020,409.123317522494
01-Mar-2020,270.993168646168
01-Apr-2020,63.8471576705752
01-May-2020,11.8091038734074
01-Jun-2020,8.43989576935297
01-Jul-2020,8.65867998100552
01-Aug-2020,8.79522241999509
01-Sep-2020,10.1910615240632
01-Oct-2020,15.562802246908
01-Nov-2020,21.8755003359949
01-Dec-2020,53.3264399743363
01-Jan-2021,185.689278221884
01-Feb-2021,374.566129450741
01-Mar-2021,380.551864352622
01-Apr-2021,86.3967193256725
01-May-2021,10.4519817687777
01-Jun-2021,8.07151265672073
01-Jul-2021,6.94460069614908
01-Aug-2021,7.68725388323365
01-Sep-2021,8.92207089054726
01-Oct-2021,14.5358025452836
01-Nov-2021,25.913279190365
01-Dec-2021,70.4939604747908
01-Jan-2022,361.563981625402
01-Feb-2022,500.144389699099
01-Mar-2022,453.257993494569
01-Apr-2022,64.0829074542984
01-May-2022,9.11614788002647
01-Jun-2022,9.58513991352127
01-Jul-2022,11.3879700366687
01-Aug-2022,10.0755740738669
01-Sep-2022,10.2401849403683
01-Oct-2022,13.2125529206317
01-Nov-2022,23.0454667811337
01-Dec-2022,49.5519615444741
