Date,NH4
01-Sep-2014,0.131017412927511
01-Oct-2014,0.144865289986668
01-Nov-2014,0.152283887675777
01-Dec-2014,0.140234618731319
01-Jan-2015,0.136474035639761
01-Feb-2015,0.111235059024214
01-Mar-2015,0.0797055707951888
01-Apr-2015,0.115456366482305
01-May-2015,0.138355602315558
01-Jun-2015,0.14873775881495
01-Jul-2015,0.154183358585001
01-Aug-2015,0.157935749225333
01-Sep-2015,0.149508538646575
01-Oct-2015,0.148905199503679
01-Nov-2015,0.143151758963768
01-Dec-2015,0.14540552696281
01-Jan-2016,0.136385422678748
01-Feb-2016,0.104998551763369
01-Mar-2016,0.096681398578729
01-Apr-2016,0.118564297533028
01-May-2016,0.13122364883148
01-Jun-2016,0.141221682623113
01-Jul-2016,0.146224934043904
01-Aug-2016,0.148217535414488
01-Sep-2016,0.142764163832283
01-Oct-2016,0.146230388780465
01-Nov-2016,0.143603570898499
01-Dec-2016,0.152396182787976
01-Jan-2017,0.13759573988405
01-Feb-2017,0.092884370557342
01-Mar-2017,0.069955337591231
01-Apr-2017,0.103390108347776
01-May-2017,0.151653203349408
01-Jun-2017,0.139900134512292
01-Jul-2017,0.15091522059391
01-Aug-2017,0.142053095371977
01-Sep-2017,0.135542796366314
01-Oct-2017,0.135262003343984
01-Nov-2017,0.141702940410456
01-Dec-2017,0.144563069252622
01-Jan-2018,0.143345384505781
01-Feb-2018,0.100815192981184
01-Mar-2018,0.0758329358408137
01-Apr-2018,0.130659106101592
01-May-2018,0.135492438777446
01-Jun-2018,0.147416281950834
01-Jul-2018,0.150890543842811
01-Aug-2018,0.14713871247167
01-Sep-2018,0.141219288505596
01-Oct-2018,0.142530813606413
01-Nov-2018,0.144390002171912
01-Dec-2018,0.146535213894249
01-Jan-2019,0.141492609891848
01-Feb-2019,0.103512400330472
01-Mar-2019,0.0785514808695237
01-Apr-2019,0.112171734410198
01-May-2019,0.13978365641592
01-Jun-2019,0.134649571398932
01-Jul-2019,0.152853294097183
01-Aug-2019,0.149296708486841
01-Sep-2019,0.136701553021072
01-Oct-2019,0.142765964600866
01-Nov-2019,0.148612192187433
01-Dec-2019,0.147514299660766
01-Jan-2020,0.141054102576758
01-Feb-2020,0.118116882497965
01-Mar-2020,0.093519691686305
01-Apr-2020,0.125661191023408
01-May-2020,0.145654123147366
01-Jun-2020,0.155407938379947
01-Jul-2020,0.153672805387191
01-Aug-2020,0.14582624618574
01-Sep-2020,0.136360782711091
01-Oct-2020,0.131738676276932
01-Nov-2020,0.1340294280551
01-Dec-2020,0.123454979144186
01-Jan-2021,0.123465928083173
01-Feb-2021,0.112506937724955
01-Mar-2021,0.100797065805688
01-Apr-2021,0.102761805222998
01-May-2021,0.128574493854168
01-Jun-2021,0.136751066841227
01-Jul-2021,0.136789541929566
01-Aug-2021,0.12972783711331
01-Sep-2021,0.136262990494708
01-Oct-2021,0.128569211591923
01-Nov-2021,0.137963448925246
01-Dec-2021,0.13733007326891
01-Jan-2022,0.134462213839782
01-Feb-2022,0.10607204916999
01-Mar-2022,0.0890991885766854
01-Apr-2022,0.100762830627835
01-May-2022,0.144300007875662
01-Jun-2022,0.13222215106334
01-Jul-2022,0.140265454620442
01-Aug-2022,0.155207889666785
01-Sep-2022,0.145031615483254
01-Oct-2022,0.146332555276925
01-Nov-2022,0.133503905280995
01-Dec-2022,0.136131291115264
