Date,SSS
01-Nov-2014,38.4449986386368
01-Dec-2014,38.45022683549
01-Jan-2015,38.4569029707043
01-Feb-2015,38.4637715707251
01-Mar-2015,38.4694663991846
01-Apr-2015,38.4520918077282
01-May-2015,38.4608917968761
01-Jun-2015,38.4596431841424
01-Jul-2015,38.4691232271085
01-Aug-2015,38.4629020900479
01-Sep-2015,38.4658817458909
01-Oct-2015,38.4612916389185
01-Nov-2015,38.470510279136
01-Dec-2015,38.4849195461108
01-Jan-2016,38.4775173312992
01-Feb-2016,38.486530811024
01-Mar-2016,38.4913602176249
01-Apr-2016,38.4913535339345
01-May-2016,38.4942283697705
01-Jun-2016,38.4795446020726
01-Jul-2016,38.4918950196989
01-Aug-2016,38.4960337522738
01-Sep-2016,38.5000786034449
01-Oct-2016,38.4756173711689
01-Nov-2016,38.449942001417
01-Dec-2016,38.4557532883515
01-Jan-2017,38.455025808131
01-Feb-2017,38.4593827479854
01-Mar-2017,38.458754204467
01-Apr-2017,38.4633726673099
01-May-2017,38.4661544993563
01-Jun-2017,38.4575738350321
01-Jul-2017,38.4628437704586
01-Aug-2017,38.47696644401
01-Sep-2017,38.4866321154905
01-Oct-2017,38.4844609476991
01-Nov-2017,38.4824685546094
01-Dec-2017,38.5127644914028
01-Jan-2018,38.5048086145769
01-Feb-2018,38.5116893492102
01-Mar-2018,38.5120896107182
01-Apr-2018,38.4988990148138
01-May-2018,38.4915852648381
01-Jun-2018,38.480825552267
01-Jul-2018,38.4961799933519
01-Aug-2018,38.4924881074889
01-Sep-2018,38.5062010672319
01-Oct-2018,38.4962285483605
01-Nov-2018,38.4836411959156
01-Dec-2018,38.4871563990453
01-Jan-2019,38.4961012096158
01-Feb-2019,38.4915868231474
01-Mar-2019,38.4665765741717
01-Apr-2019,38.4610104496953
01-May-2019,38.464607388348
01-Jun-2019,38.4786649029262
01-Jul-2019,38.4886576840101
01-Aug-2019,38.4864473465884
01-Sep-2019,38.4677411697783
01-Oct-2019,38.4643684708076
01-Nov-2019,38.4705851262859
01-Dec-2019,38.4814248637439
01-Jan-2020,38.5102092597945
01-Feb-2020,38.4680499177845
01-Mar-2020,38.4587845188053
01-Apr-2020,38.4672855159391
01-May-2020,38.4336411574388
01-Jun-2020,38.4353405358125
01-Jul-2020,38.447252132501
01-Aug-2020,38.4439539132269
01-Sep-2020,38.426117333349
01-Oct-2020,38.4722896643262
01-Nov-2020,38.4722641911218
01-Dec-2020,38.4813119061742
01-Jan-2021,38.4817610643783
01-Feb-2021,38.4901186809073
01-Mar-2021,38.4849030108548
01-Apr-2021,38.4706335381747
01-May-2021,38.4648927121066
01-Jun-2021,38.4749469015715
01-Jul-2021,38.4708822941574
01-Aug-2021,38.4825700822412
01-Sep-2021,38.4731435661701
01-Oct-2021,38.4677884887893
01-Nov-2021,38.4739750025939
01-Dec-2021,38.4954621735499
01-Jan-2022,38.5254095226612
01-Feb-2022,38.525768939425
01-Mar-2022,38.505036814893
01-Apr-2022,38.5042850725245
01-May-2022,38.4963841186133
01-Jun-2022,38.489539777305
01-Jul-2022,38.4914913322465
01-Aug-2022,38.5021654104293
01-Sep-2022,38.4996709578319
01-Oct-2022,38.5003927988003
01-Nov-2022,38.5004059246019
01-Dec-2022,38.5076405750571
