Date,NH4
01-Oct-2014,0.159906705658997
01-Nov-2014,0.193120740581802
01-Dec-2014,0.253946465187957
01-Jan-2015,0.203049848355811
01-Feb-2015,0.126565113474641
01-Mar-2015,0.113256232540153
01-Apr-2015,0.302610134548295
01-May-2015,0.340962367571836
01-Jun-2015,0.223609012934346
01-Jul-2015,0.167266530018222
01-Aug-2015,0.157835849880125
01-Sep-2015,0.159029881032147
01-Oct-2015,0.168777555226663
01-Nov-2015,0.189364704129384
01-Dec-2015,0.22594566093878
01-Jan-2016,0.224657909190718
01-Feb-2016,0.147964797121407
01-Mar-2016,0.0822319131585752
01-Apr-2016,0.290462502505441
01-May-2016,0.271108276042469
01-Jun-2016,0.225050350276269
01-Jul-2016,0.184732789116681
01-Aug-2016,0.155593745324461
01-Sep-2016,0.1444801801126
01-Oct-2016,0.158193135692581
01-Nov-2016,0.17827290026993
01-Dec-2016,0.181692134072927
01-Jan-2017,0.200705557546121
01-Feb-2017,0.15370945710862
01-Mar-2017,0.142297331874785
01-Apr-2017,0.22366002304553
01-May-2017,0.240075318203267
01-Jun-2017,0.164686368617083
01-Jul-2017,0.137553391327686
01-Aug-2017,0.138144052901546
01-Sep-2017,0.152955106820915
01-Oct-2017,0.169651925414195
01-Nov-2017,0.228798587546137
01-Dec-2017,0.207520318426171
01-Jan-2018,0.124729829108198
01-Feb-2018,0.0872666596939408
01-Mar-2018,0.0632641101628708
01-Apr-2018,0.254143590342784
01-May-2018,0.336343576801822
01-Jun-2018,0.215166765428896
01-Jul-2018,0.171532292571095
01-Aug-2018,0.149858585936978
01-Sep-2018,0.155744198504297
01-Oct-2018,0.16930784088727
01-Nov-2018,0.20656250031147
01-Dec-2018,0.250418199086419
01-Jan-2019,0.232863283331128
01-Feb-2019,0.112723494283074
01-Mar-2019,0.188512531752819
01-Apr-2019,0.271518235901779
01-May-2019,0.24683439520032
01-Jun-2019,0.173146125060173
01-Jul-2019,0.129793255639549
01-Aug-2019,0.111444960304999
01-Sep-2019,0.118886753587034
01-Oct-2019,0.139868101273267
01-Nov-2019,0.209381845247608
01-Dec-2019,0.236720197799786
01-Jan-2020,0.206791514670394
01-Feb-2020,0.169905455219979
01-Mar-2020,0.185060442916777
01-Apr-2020,0.212472190775057
01-May-2020,0.193570538777823
01-Jun-2020,0.161821184415585
01-Jul-2020,0.140531508535353
01-Aug-2020,0.140222922649856
01-Sep-2020,0.137241848812219
01-Oct-2020,0.156662108875943
01-Nov-2020,0.193683170422549
01-Dec-2020,0.254480291686943
01-Jan-2021,0.226276761110872
01-Feb-2021,0.133927427861108
01-Mar-2021,0.166843065478936
01-Apr-2021,0.234567292804958
01-May-2021,0.218643095355371
01-Jun-2021,0.171426123425731
01-Jul-2021,0.146481270727566
01-Aug-2021,0.135871570504305
01-Sep-2021,0.148591606589201
01-Oct-2021,0.150884936649713
01-Nov-2021,0.173028719235746
01-Dec-2021,0.236079599679103
01-Jan-2022,0.195293460076228
01-Feb-2022,0.124055916230648
01-Mar-2022,0.117237942098951
01-Apr-2022,0.241661828559834
01-May-2022,0.243816805894298
01-Jun-2022,0.18899466768893
01-Jul-2022,0.150248781246589
01-Aug-2022,0.145825599868497
01-Sep-2022,0.149467095161326
01-Oct-2022,0.151509909254022
01-Nov-2022,0.177930091103169
01-Dec-2022,0.215944065198195
