Date,NO3
01-Dec-2014,41.1749939296557
01-Jan-2015,128.265814819047
01-Feb-2015,1971.89933972999
01-Mar-2015,1119.77248095565
01-Apr-2015,27.7573437393275
01-May-2015,9.44281674422929
01-Jun-2015,6.73759891315309
01-Jul-2015,5.89148329065968
01-Aug-2015,7.0158979852168
01-Sep-2015,7.81285904666201
01-Oct-2015,10.3808626722974
01-Nov-2015,15.3732163297657
01-Dec-2015,31.4278523638028
01-Jan-2016,131.72985407896
01-Feb-2016,644.451755040535
01-Mar-2016,1835.21461157988
01-Apr-2016,21.2777628240603
01-May-2016,15.2473057763112
01-Jun-2016,7.3094054187854
01-Jul-2016,6.08775760095376
01-Aug-2016,5.02033637737281
01-Sep-2016,5.05461059851547
01-Oct-2016,7.77896578956417
01-Nov-2016,15.820526324959
01-Dec-2016,19.4948709520365
01-Jan-2017,55.3832316047077
01-Feb-2017,73.8287926152884
01-Mar-2017,50.9634538805552
01-Apr-2017,14.4979379506102
01-May-2017,9.77155765288268
01-Jun-2017,6.39245349653276
01-Jul-2017,5.7518701093634
01-Aug-2017,4.75675670140632
01-Sep-2017,8.48960909591055
01-Oct-2017,9.71969936385272
01-Nov-2017,29.783714604513
01-Dec-2017,628.215307268168
01-Jan-2018,397.422464742102
01-Feb-2018,2359.89778376617
01-Mar-2018,1321.00040268492
01-Apr-2018,38.4496403137092
01-May-2018,8.09650299544596
01-Jun-2018,6.13227377857288
01-Jul-2018,5.74713985410665
01-Aug-2018,6.5284897366183
01-Sep-2018,7.89685297733444
01-Oct-2018,8.55388746369764
01-Nov-2018,17.6870715730808
01-Dec-2018,39.4572739375787
01-Jan-2019,425.583687910285
01-Feb-2019,399.37974731503
01-Mar-2019,82.401676004911
01-Apr-2019,15.9526143299384
01-May-2019,9.87942584926555
01-Jun-2019,4.37607210435128
01-Jul-2019,3.53122703970493
01-Aug-2019,2.93910033626232
01-Sep-2019,3.78161837608467
01-Oct-2019,5.62597330486391
01-Nov-2019,19.1581460974392
01-Dec-2019,50.7200301338008
01-Jan-2020,93.2860107421875
01-Feb-2020,82.0255043159586
01-Mar-2020,56.9801838519668
01-Apr-2020,8.26972572474489
01-May-2020,5.99965771114443
01-Jun-2020,7.1161257341814
01-Jul-2020,5.26354520397511
01-Aug-2020,5.1288233046721
01-Sep-2020,6.19514603921281
01-Oct-2020,8.6457416871545
01-Nov-2020,11.6325403747126
01-Dec-2020,46.2669406162543
01-Jan-2021,148.592753996245
01-Feb-2021,138.879816397827
01-Mar-2021,41.623709330712
01-Apr-2021,18.2776486697855
01-May-2021,8.41568288190153
01-Jun-2021,5.79925472118904
01-Jul-2021,5.77942196768488
01-Aug-2021,5.196631707406
01-Sep-2021,6.52127174709154
01-Oct-2021,9.47519542859948
01-Nov-2021,12.4224012118882
01-Dec-2021,50.551315444629
01-Jan-2022,382.180716126988
01-Feb-2022,387.154294538588
01-Mar-2022,98.3608901018456
01-Apr-2022,34.9280601386087
01-May-2022,6.67322443653821
01-Jun-2022,6.0476117864223
01-Jul-2022,5.23907340271486
01-Aug-2022,4.8552605330606
01-Sep-2022,8.84752156919252
01-Oct-2022,9.80942845029056
01-Nov-2022,15.6272971075739
01-Dec-2022,34.6061281265518
