Date,SSS
01-Nov-2014,38.9773006743177
01-Dec-2014,38.9701342372091
01-Jan-2015,38.9482373905071
01-Feb-2015,38.935145292678
01-Mar-2015,38.9274127976047
01-Apr-2015,38.9134782543866
01-May-2015,38.9198626371163
01-Jun-2015,38.9217955479901
01-Jul-2015,38.924472539208
01-Aug-2015,38.9210516232588
01-Sep-2015,38.9318963317721
01-Oct-2015,38.927866406635
01-Nov-2015,38.9403597207656
01-Dec-2015,38.9399084429609
01-Jan-2016,38.9265124233052
01-Feb-2016,38.9284024598256
01-Mar-2016,38.9152340376934
01-Apr-2016,38.9038882005142
01-May-2016,38.9045729081205
01-Jun-2016,38.9185079645329
01-Jul-2016,38.9390476059254
01-Aug-2016,38.9480737020589
01-Sep-2016,38.973624829504
01-Oct-2016,38.9783012165536
01-Nov-2016,39.0004090980896
01-Dec-2016,38.9988303753132
01-Jan-2017,38.9933589487272
01-Feb-2017,39.0096609080834
01-Mar-2017,39.0163032661442
01-Apr-2017,39.0174163877202
01-May-2017,39.0133785285965
01-Jun-2017,39.0165126588501
01-Jul-2017,39.0176075132542
01-Aug-2017,39.0171862510712
01-Sep-2017,39.0263439628838
01-Oct-2017,39.0476069999101
01-Nov-2017,39.056664626041
01-Dec-2017,39.0633856230858
01-Jan-2018,39.0596405561221
01-Feb-2018,39.0586941372302
01-Mar-2018,39.0542323357008
01-Apr-2018,39.0707692087205
01-May-2018,39.0580466977045
01-Jun-2018,39.0605558242153
01-Jul-2018,39.0526487737896
01-Aug-2018,39.0525839577276
01-Sep-2018,39.0745782069232
01-Oct-2018,39.0755314515486
01-Nov-2018,39.0765763345969
01-Dec-2018,39.061403387968
01-Jan-2019,39.0491863878256
01-Feb-2019,39.034714864608
01-Mar-2019,39.0150876188724
01-Apr-2019,38.9860095705812
01-May-2019,38.9675123179174
01-Jun-2019,38.9545044092341
01-Jul-2019,38.9716920626929
01-Aug-2019,38.9807004253734
01-Sep-2019,38.980341605963
01-Oct-2019,38.9859098495047
01-Nov-2019,38.988274373306
01-Dec-2019,39.0016791215566
01-Jan-2020,38.9832101150244
01-Feb-2020,38.9644639327028
01-Mar-2020,38.9582069891593
01-Apr-2020,38.9600705430291
01-May-2020,38.9655071205555
01-Jun-2020,38.9662476577052
01-Jul-2020,38.9647885963654
01-Aug-2020,38.9823522323677
01-Sep-2020,38.9843882293461
01-Oct-2020,38.9983077768496
01-Nov-2020,39.0008641092734
01-Dec-2020,38.9614531754135
01-Jan-2021,38.9586916529204
01-Feb-2021,38.9640866938635
01-Mar-2021,38.9668909793463
01-Apr-2021,38.9725567614061
01-May-2021,38.9626326456107
01-Jun-2021,38.9611029879839
01-Jul-2021,38.9599208150103
01-Aug-2021,38.9626087480514
01-Sep-2021,38.970861746201
01-Oct-2021,38.9702389601349
01-Nov-2021,38.9875683730539
01-Dec-2021,38.9936993789884
01-Jan-2022,38.9866146405974
01-Feb-2022,38.967680405274
01-Mar-2022,38.9419124851674
01-Apr-2022,38.9170078635716
01-May-2022,38.9192145616386
01-Jun-2022,38.9202888464421
01-Jul-2022,38.9380274876223
01-Aug-2022,38.9629953672018
01-Sep-2022,38.9657708463003
01-Oct-2022,38.9777671560489
01-Nov-2022,38.9879462082787
01-Dec-2022,38.9994995683918
