Date,PO4
01-Feb-2012,0.0476948737876183
01-Mar-2012,0.0519943345218062
01-Apr-2012,0.019410940319985
01-May-2012,0.0124873656691501
01-Jun-2012,0.00765372047848675
01-Jul-2012,0.00880010179974604
01-Aug-2012,0.00969075480582827
01-Sep-2012,0.00950432952813427
01-Oct-2012,0.00856776503187699
01-Nov-2012,0.00715540838646296
01-Dec-2012,0.00703597163340643
01-Jan-2013,0.0118100370593227
01-Feb-2013,0.0225865454128818
01-Mar-2013,0.0255808214857247
01-Apr-2013,0.0147071460904683
01-May-2013,0.00963624568624398
01-Jun-2013,0.00638735528052952
01-Jul-2013,0.00767635168553469
01-Aug-2013,0.00908578932273572
01-Sep-2013,0.00860678308976812
01-Oct-2013,0.00711382014512286
01-Nov-2013,0.0063080113095167
