"Box","SST","y","ymin","ymax",".width",".point",".interval"
"Box 2",19.1397079878637,0.0881525879391444,0.084554995028511,0.0916512107220692,0.8,"median","qi"
"Box 2",19.2072871099403,0.0879940149423176,0.0843845799900677,0.0914930758823433,0.8,"median","qi"
"Box 2",19.2748662320169,0.0878669036045173,0.0841694856888268,0.0913712859688638,0.8,"median","qi"
"Box 2",19.3424453540935,0.0877438691217389,0.0840454469863514,0.0912752870278474,0.8,"median","qi"
"Box 2",19.4100244761701,0.0876012919773348,0.0838465334383762,0.0911567833463935,0.8,"median","qi"
"Box 2",19.4776035982467,0.0874231416527411,0.0836706406624274,0.090952677816086,0.8,"median","qi"
"Box 2",19.5451827203233,0.087253634414104,0.0835011475281598,0.0908068029213136,0.8,"median","qi"
"Box 2",19.6127618423999,0.087081450101832,0.0833218584884192,0.0906229963667968,0.8,"median","qi"
"Box 2",19.6803409644766,0.0868492248893111,0.0830767446627148,0.0904272252581606,0.8,"median","qi"
"Box 2",19.7479200865532,0.0866455217915793,0.0828038907872486,0.0902708698077126,0.8,"median","qi"
"Box 2",19.8154992086298,0.0864521021953878,0.0825531224905462,0.0900306274010093,0.8,"median","qi"
"Box 2",19.8830783307064,0.0862189966970828,0.0822382900991581,0.0897948245981573,0.8,"median","qi"
"Box 2",19.950657452783,0.0859531645563529,0.0819377250153219,0.0895641144949476,0.8,"median","qi"
"Box 2",20.0182365748596,0.0856835943461792,0.0816356456257215,0.0892800718182373,0.8,"median","qi"
"Box 2",20.0858156969362,0.0853804058067974,0.0813010560144624,0.0889797388527893,0.8,"median","qi"
"Box 2",20.1533948190128,0.0850403784753617,0.0809730223318724,0.0886150879424492,0.8,"median","qi"
"Box 2",20.2209739410894,0.0846438337909833,0.0805692004728144,0.0882766656082796,0.8,"median","qi"
"Box 2",20.288553063166,0.0843089431271122,0.0802021729877862,0.08795767387287,0.8,"median","qi"
"Box 2",20.3561321852426,0.0839245635594325,0.0798081028858857,0.0875822412620521,0.8,"median","qi"
"Box 2",20.4237113073192,0.0835429850501444,0.0793678727803811,0.0871348911555893,0.8,"median","qi"
"Box 2",20.4912904293958,0.0831014046128853,0.0789133490059265,0.0867014169962534,0.8,"median","qi"
"Box 2",20.5588695514725,0.0826242451724177,0.078496570851151,0.0862317240615806,0.8,"median","qi"
"Box 2",20.6264486735491,0.0821653491513857,0.0780398230304611,0.0857651080125392,0.8,"median","qi"
"Box 2",20.6940277956257,0.08169383939059,0.0775156484450739,0.0852748058843198,0.8,"median","qi"
"Box 2",20.7616069177023,0.0811955243083876,0.0770296370770081,0.0847554444632056,0.8,"median","qi"
"Box 2",20.8291860397789,0.0806570780715042,0.0765366223386713,0.0842127459916969,0.8,"median","qi"
"Box 2",20.8967651618555,0.0801245551231009,0.0760249692437864,0.0836511349027023,0.8,"median","qi"
"Box 2",20.9643442839321,0.079625152913828,0.075543079404162,0.0831180177281529,0.8,"median","qi"
"Box 2",21.0319234060087,0.079070704187495,0.0750082270305824,0.082563455800142,0.8,"median","qi"
"Box 2",21.0995025280853,0.0784673117530248,0.0744698596048925,0.0820037077001283,0.8,"median","qi"
"Box 2",21.1670816501619,0.0779234283717146,0.0738994507821577,0.0814067385091555,0.8,"median","qi"
"Box 2",21.2346607722385,0.0773607768130826,0.073337879508006,0.0807621671352865,0.8,"median","qi"
"Box 2",21.3022398943151,0.0767474442585906,0.0727986704172855,0.0801079957480668,0.8,"median","qi"
"Box 2",21.3698190163917,0.0761465634523388,0.0722194320010175,0.0794671782240265,0.8,"median","qi"
"Box 2",21.4373981384683,0.0755673022898145,0.0716898027551605,0.0788534333242583,0.8,"median","qi"
"Box 2",21.504977260545,0.0749932346466407,0.071135998019016,0.0782684467779289,0.8,"median","qi"
"Box 2",21.5725563826216,0.0744170648153472,0.070633975108173,0.0776878463359167,0.8,"median","qi"
"Box 2",21.6401355046982,0.0738133235223039,0.0701212879454447,0.0770529456798863,0.8,"median","qi"
"Box 2",21.7077146267748,0.0732647369503343,0.0695815518384035,0.0764367943468632,0.8,"median","qi"
"Box 2",21.7752937488514,0.0727479696968252,0.0690853235408268,0.0758308735833203,0.8,"median","qi"
"Box 2",21.842872870928,0.0721954080722554,0.0685498961409878,0.0752866699468672,0.8,"median","qi"
"Box 2",21.9104519930046,0.0716603518841285,0.0681237370653025,0.0747417387903054,0.8,"median","qi"
"Box 2",21.9780311150812,0.0711485799282454,0.0676814432066988,0.0742016178874057,0.8,"median","qi"
"Box 2",22.0456102371578,0.0706048333546176,0.0672604039035887,0.0737056666996902,0.8,"median","qi"
"Box 2",22.1131893592344,0.0701246934238187,0.0667947403943404,0.0732346928735224,0.8,"median","qi"
"Box 2",22.180768481311,0.0696599031809665,0.0663726885663328,0.072722609084568,0.8,"median","qi"
"Box 2",22.2483476033876,0.0692095663960483,0.0659678542777844,0.0722509114727098,0.8,"median","qi"
"Box 2",22.3159267254642,0.0687845237258161,0.06561629144827,0.0718234169178011,0.8,"median","qi"
"Box 2",22.3835058475409,0.0683792401518631,0.0652744239373548,0.0714038342822625,0.8,"median","qi"
"Box 2",22.4510849696175,0.0680127726366073,0.0649096025999534,0.0710244808368239,0.8,"median","qi"
"Box 2",22.5186640916941,0.067654854676687,0.0645838282077493,0.0706100869641304,0.8,"median","qi"
"Box 2",22.5862432137707,0.0673245586271339,0.0643018113989949,0.0702457138767296,0.8,"median","qi"
"Box 2",22.6538223358473,0.0670082073390735,0.0639886593628618,0.0699451768425605,0.8,"median","qi"
"Box 2",22.7214014579239,0.0667089133973433,0.0637139430576047,0.0695924071962203,0.8,"median","qi"
"Box 2",22.7889805800005,0.0664514894752276,0.0634945751608565,0.0693670626096167,0.8,"median","qi"
"Box 2",22.8565597020771,0.0662405921163567,0.0632941496532974,0.069077777367923,0.8,"median","qi"
"Box 2",22.9241388241537,0.0660441707280863,0.0631323601387939,0.068812809817478,0.8,"median","qi"
"Box 2",22.9917179462303,0.0658334789996368,0.0629526365339928,0.0685909520063099,0.8,"median","qi"
"Box 2",23.0592970683069,0.0656836267678141,0.0628159093956645,0.0684148801734352,0.8,"median","qi"
"Box 2",23.1268761903835,0.0655372065281336,0.0626921660230165,0.0682302338776082,0.8,"median","qi"
"Box 2",23.1944553124601,0.0654332286228054,0.0626028930356361,0.0680439186542923,0.8,"median","qi"
"Box 2",23.2620344345368,0.0653140723684357,0.0624873888827969,0.0679073322045873,0.8,"median","qi"
"Box 2",23.3296135566134,0.0652056018460118,0.0624387297822672,0.0677885392778988,0.8,"median","qi"
"Box 2",23.39719267869,0.0651379875026104,0.0624085557430566,0.0677326866471631,0.8,"median","qi"
"Box 2",23.4647718007666,0.0650828883643083,0.0623930896561658,0.0676614280749667,0.8,"median","qi"
"Box 2",23.5323509228432,0.0650283617798535,0.0623882978578627,0.0676097742549548,0.8,"median","qi"
"Box 2",23.5999300449198,0.0650099208515395,0.0623843007380353,0.0676041406447283,0.8,"median","qi"
"Box 2",23.6675091669964,0.0649647218179619,0.0623263798459282,0.0675524499664669,0.8,"median","qi"
"Box 2",23.735088289073,0.0649755040654819,0.0623380714813797,0.0675106650837223,0.8,"median","qi"
"Box 2",23.8026674111496,0.0649620308406905,0.0623882372854335,0.0675007891674398,0.8,"median","qi"
"Box 2",23.8702465332262,0.0649610864699884,0.0623736160019073,0.0674810495477935,0.8,"median","qi"
"Box 2",23.9378256553028,0.0649622971320688,0.0624512506813454,0.0674671393694541,0.8,"median","qi"
"Box 2",24.0054047773794,0.0649859456319991,0.0624822000386975,0.0674517110134757,0.8,"median","qi"
"Box 2",24.072983899456,0.0650014638229948,0.0624771006517931,0.067484359405646,0.8,"median","qi"
"Box 2",24.1405630215326,0.0650147881792685,0.0624882382923026,0.0674870746863604,0.8,"median","qi"
"Box 2",24.2081421436093,0.0650125816207143,0.0625016956724752,0.0674826465969152,0.8,"median","qi"
"Box 2",24.2757212656859,0.0650150250131606,0.0624933946251659,0.0675145298165347,0.8,"median","qi"
"Box 2",24.3433003877625,0.0650232431178748,0.0624886841986594,0.0675597343486547,0.8,"median","qi"
"Box 2",24.4108795098391,0.0650056782709926,0.0625132746921001,0.0675607689969597,0.8,"median","qi"
"Box 2",24.4784586319157,0.0649689743590155,0.0625142682565182,0.0675170390009239,0.8,"median","qi"
"Box 2",24.5460377539923,0.0649495681055278,0.0624688995064611,0.0674766153100919,0.8,"median","qi"
"Box 2",24.6136168760689,0.0649248812893552,0.0623880421372343,0.0674654206770586,0.8,"median","qi"
"Box 2",24.6811959981455,0.0648852614897692,0.0623257778754089,0.0674189859013649,0.8,"median","qi"
"Box 2",24.7487751202221,0.064818021900715,0.0622709650791385,0.0673275559511329,0.8,"median","qi"
"Box 2",24.8163542422987,0.0647659341287449,0.0621866314140305,0.0672260150296905,0.8,"median","qi"
"Box 2",24.8839333643753,0.0646605483186729,0.062105476979113,0.0671389640580718,0.8,"median","qi"
"Box 2",24.9515124864519,0.0645627380922552,0.0620215972719068,0.0670783098329459,0.8,"median","qi"
"Box 2",25.0190916085285,0.0644457793551002,0.0618787915827144,0.0670110807067005,0.8,"median","qi"
"Box 2",25.0866707306051,0.0642993619045623,0.0616898027453647,0.066910386041335,0.8,"median","qi"
"Box 2",25.1542498526818,0.0641496297940244,0.0615538472309051,0.0667892098841815,0.8,"median","qi"
"Box 2",25.2218289747584,0.0640284038938846,0.0614001123223912,0.0666636432879669,0.8,"median","qi"
"Box 2",25.289408096835,0.0638736511625075,0.0612332832396341,0.0664806548971661,0.8,"median","qi"
"Box 2",25.3569872189116,0.0636786245298957,0.0610324757213416,0.066278033946624,0.8,"median","qi"
"Box 2",25.4245663409882,0.063490807361586,0.0608744635727119,0.0661210895617429,0.8,"median","qi"
"Box 2",25.4921454630648,0.0632710613583068,0.0606599692038817,0.0659439004967446,0.8,"median","qi"
"Box 2",25.5597245851414,0.0630595564956236,0.0604370083350002,0.065754464996795,0.8,"median","qi"
"Box 2",25.627303707218,0.0628543571225632,0.0602096628085932,0.0655349709440059,0.8,"median","qi"
"Box 2",25.6948828292946,0.0626256312554937,0.0599652920513069,0.0653390831742117,0.8,"median","qi"
"Box 2",25.7624619513712,0.0624130825751718,0.0597160861749991,0.0650898767207965,0.8,"median","qi"
"Box 2",25.8300410734478,0.0621786541577211,0.0594470589450617,0.0648611079272144,0.8,"median","qi"
"Box 2",25.8976201955244,0.0619333783940652,0.0592005825735708,0.0646291378924616,0.8,"median","qi"
"Box 2",25.965199317601,0.0616561980775923,0.0589594278221111,0.0643702578212887,0.8,"median","qi"
"Box 2",26.0327784396777,0.0613826887469309,0.0587083007907147,0.0641517705069713,0.8,"median","qi"
"Box 2",26.1003575617543,0.0611176289726841,0.0584592460703805,0.0638961441750363,0.8,"median","qi"
"Box 2",26.1679366838309,0.0608434099465166,0.0582430582305336,0.0636697575303149,0.8,"median","qi"
"Box 2",26.2355158059075,0.0605867336991148,0.0579871780673474,0.0634383132767006,0.8,"median","qi"
"Box 2",26.3030949279841,0.0602834846951885,0.0577406108471028,0.0631924239867277,0.8,"median","qi"
"Box 2",26.3706740500607,0.0600221178124289,0.057470626102781,0.0629221808133443,0.8,"median","qi"
"Box 2",26.4382531721373,0.0597792741848324,0.0572606691192062,0.0626393417934948,0.8,"median","qi"
"Box 2",26.5058322942139,0.0595422805882079,0.0569670018727834,0.0623831692559802,0.8,"median","qi"
"Box 2",26.5734114162905,0.0592977101517891,0.0566973712682401,0.062184556837059,0.8,"median","qi"
"Box 2",26.6409905383671,0.0590767000484809,0.056405759473075,0.0619623776555544,0.8,"median","qi"
"Box 2",26.7085696604437,0.0588423058823692,0.0560656474516115,0.0617836696059718,0.8,"median","qi"
"Box 2",26.7761487825203,0.0586351646197086,0.0556328630151497,0.0617012718473911,0.8,"median","qi"
"Box 2",26.8437279045969,0.0584097913094607,0.0552378638309139,0.0615182418217553,0.8,"median","qi"
"Box 2",26.9113070266736,0.0581934598704787,0.0547900451148199,0.0614354347304302,0.8,"median","qi"
"Box 2",26.9788861487502,0.0579741397002288,0.0543646240242942,0.0614120755180868,0.8,"median","qi"
"Box 2",27.0464652708268,0.0577511043328318,0.0539737277447273,0.0614343066897916,0.8,"median","qi"
"Box 3",16.833160625497,0.0637130738700219,0.0574208537566816,0.069834987590423,0.8,"median","qi"
"Box 3",16.892884268048,0.0627790068318074,0.0565505190818249,0.068746997486116,0.8,"median","qi"
"Box 3",16.9526079105991,0.0619282723114944,0.0557587407878497,0.0678174066524483,0.8,"median","qi"
"Box 3",17.0123315531501,0.0611318958326302,0.0550781823369306,0.0669206883027265,0.8,"median","qi"
"Box 3",17.0720551957012,0.0603858730742695,0.0544010829567455,0.0660839515628692,0.8,"median","qi"
"Box 3",17.1317788382523,0.0597370052001013,0.0538237464622266,0.0652775072159349,0.8,"median","qi"
"Box 3",17.1915024808033,0.0591082414396568,0.0532936973735878,0.0646613165537038,0.8,"median","qi"
"Box 3",17.2512261233544,0.0585971329788884,0.0528090186561212,0.0640529491885506,0.8,"median","qi"
"Box 3",17.3109497659054,0.0581203333186078,0.0523451017295673,0.0635026374067342,0.8,"median","qi"
"Box 3",17.3706734084565,0.0577115024803842,0.0520353263849474,0.0630385702608387,0.8,"median","qi"
"Box 3",17.4303970510075,0.0573902775954305,0.0517994771008202,0.0625865612844428,0.8,"median","qi"
"Box 3",17.4901206935586,0.0570875585061101,0.0515870978976826,0.0622407383701974,0.8,"median","qi"
"Box 3",17.5498443361096,0.0568517204605637,0.0514118881597036,0.0619084208718186,0.8,"median","qi"
"Box 3",17.6095679786607,0.0566501146161214,0.0512820934678358,0.0616544568810374,0.8,"median","qi"
"Box 3",17.6692916212117,0.0564871239258524,0.0512534960778207,0.061472300112733,0.8,"median","qi"
"Box 3",17.7290152637628,0.0564439490470456,0.0512235315047751,0.0613217226349435,0.8,"median","qi"
"Box 3",17.7887389063138,0.0564190893262711,0.0512286043679087,0.0612120514386121,0.8,"median","qi"
"Box 3",17.8484625488649,0.0564119129424833,0.0512898932178833,0.0611267320023381,0.8,"median","qi"
"Box 3",17.908186191416,0.0564314298820748,0.051406335745554,0.0610687897558652,0.8,"median","qi"
"Box 3",17.967909833967,0.0564459593368393,0.0515695301094106,0.0610328794816567,0.8,"median","qi"
"Box 3",18.0276334765181,0.0565635006271039,0.051714361702309,0.0610252651990423,0.8,"median","qi"
"Box 3",18.0873571190691,0.0566956440732397,0.0518792447406973,0.0610704330884514,0.8,"median","qi"
"Box 3",18.1470807616202,0.0568631632529187,0.0521478018983004,0.06116248425914,0.8,"median","qi"
"Box 3",18.2068044041712,0.0570054245778145,0.052353255462799,0.0612320040027478,0.8,"median","qi"
"Box 3",18.2665280467223,0.0571812773360345,0.0525921173136661,0.061345060492573,0.8,"median","qi"
"Box 3",18.3262516892733,0.0573960322701017,0.052843382209268,0.0614456974222153,0.8,"median","qi"
"Box 3",18.3859753318244,0.0576102789163073,0.0530786812997676,0.0615514591650514,0.8,"median","qi"
"Box 3",18.4456989743754,0.0577488372384882,0.0533396828818621,0.0616496109469719,0.8,"median","qi"
"Box 3",18.5054226169265,0.057925962074877,0.0535849632721192,0.0617703488873192,0.8,"median","qi"
"Box 3",18.5651462594775,0.0580892597407823,0.053830084064049,0.0618762867317518,0.8,"median","qi"
"Box 3",18.6248699020286,0.0582134889762756,0.054008597304702,0.0619627394141725,0.8,"median","qi"
"Box 3",18.6845935445796,0.0583708137035656,0.0541876381893841,0.0620592440552464,0.8,"median","qi"
"Box 3",18.7443171871307,0.0584584857407896,0.0543136786395813,0.0621189246627464,0.8,"median","qi"
"Box 3",18.8040408296817,0.0585132039877472,0.0544862901761929,0.0621599892535275,0.8,"median","qi"
"Box 3",18.8637644722328,0.0585194229741185,0.0545628114249913,0.0620988088385931,0.8,"median","qi"
"Box 3",18.9234881147839,0.0585405793527578,0.0545784159620169,0.0620529853465029,0.8,"median","qi"
"Box 3",18.9832117573349,0.058487836535655,0.0545280868515001,0.0619699934746653,0.8,"median","qi"
"Box 3",19.042935399886,0.0584569122657079,0.0544913627381481,0.0618772978033795,0.8,"median","qi"
"Box 3",19.102659042437,0.0583977553754631,0.0544036675895021,0.0617658422945032,0.8,"median","qi"
"Box 3",19.1623826849881,0.0582736726385207,0.0542672070350251,0.0616022375392118,0.8,"median","qi"
"Box 3",19.2221063275391,0.0581082769995376,0.0541391535322922,0.0614285791390044,0.8,"median","qi"
"Box 3",19.2818299700902,0.0579245641107059,0.0539556210674333,0.0611958574618564,0.8,"median","qi"
"Box 3",19.3415536126412,0.0576827871176927,0.0537382633771953,0.0609674317371563,0.8,"median","qi"
"Box 3",19.4012772551923,0.0574071971679703,0.0534897126979212,0.0606156203855491,0.8,"median","qi"
"Box 3",19.4610008977433,0.0570724097151869,0.0532152177115194,0.0602659755877324,0.8,"median","qi"
"Box 3",19.5207245402944,0.0566966111128521,0.0529571663177984,0.0598491202289606,0.8,"median","qi"
"Box 3",19.5804481828454,0.056284246073512,0.0525800819025198,0.0593857898703148,0.8,"median","qi"
"Box 3",19.6401718253965,0.0558153828328691,0.052218611943323,0.0589358346941045,0.8,"median","qi"
"Box 3",19.6998954679476,0.0553519113717814,0.0518546496191445,0.0583996724455641,0.8,"median","qi"
"Box 3",19.7596191104986,0.0548300952018696,0.0514182560462735,0.0578336335733134,0.8,"median","qi"
"Box 3",19.8193427530497,0.0542905297904622,0.0509479201249905,0.0572191268342034,0.8,"median","qi"
"Box 3",19.8790663956007,0.0537045944624011,0.0504527551437388,0.0565586738794343,0.8,"median","qi"
"Box 3",19.9387900381518,0.0530813377410346,0.0499349795554682,0.0558984598293699,0.8,"median","qi"
"Box 3",19.9985136807028,0.0524273236266493,0.0493832027701781,0.0551791272236772,0.8,"median","qi"
"Box 3",20.0582373232539,0.051775065571525,0.0488150879852677,0.0544377215542506,0.8,"median","qi"
"Box 3",20.1179609658049,0.0510818136295611,0.0481942794166771,0.0536904169157478,0.8,"median","qi"
"Box 3",20.177684608356,0.0503775037898764,0.0475608042404736,0.052877500061834,0.8,"median","qi"
"Box 3",20.237408250907,0.0496418464343618,0.0468550048961867,0.0520723557269143,0.8,"median","qi"
"Box 3",20.2971318934581,0.0489037571808515,0.0461635705415706,0.0512915885839131,0.8,"median","qi"
"Box 3",20.3568555360091,0.0481286397326282,0.0454898919569547,0.0504756086028192,0.8,"median","qi"
"Box 3",20.4165791785602,0.0473742035416591,0.0447891594351644,0.0496313814276057,0.8,"median","qi"
"Box 3",20.4763028211112,0.0465962692658523,0.0440803391605014,0.0488487882716847,0.8,"median","qi"
"Box 3",20.5360264636623,0.0458241145514835,0.0433577169281188,0.0480053697781051,0.8,"median","qi"
"Box 3",20.5957501062134,0.0450136988989651,0.0426890316891841,0.0472079548548158,0.8,"median","qi"
"Box 3",20.6554737487644,0.044227306510689,0.0419618341210295,0.0463961565508599,0.8,"median","qi"
"Box 3",20.7151973913155,0.0434342667096969,0.0412738910121509,0.0456515108518651,0.8,"median","qi"
"Box 3",20.7749210338665,0.0426744615348114,0.0404976747753491,0.0448945876048777,0.8,"median","qi"
"Box 3",20.8346446764176,0.0419527886324225,0.0397388003984207,0.0441593640104468,0.8,"median","qi"
"Box 3",20.8943683189686,0.0412638355706485,0.0390150063510598,0.0434586275602106,0.8,"median","qi"
"Box 3",20.9540919615197,0.0405452701883579,0.0383241020676832,0.0427803894645434,0.8,"median","qi"
"Box 3",21.0138156040707,0.0398639936605941,0.0376304660271935,0.042116486347901,0.8,"median","qi"
"Box 3",21.0735392466218,0.0392161983644115,0.0369392938376631,0.0414909195965349,0.8,"median","qi"
"Box 3",21.1332628891728,0.0386063494487158,0.0362975159746412,0.0409363214476399,0.8,"median","qi"
"Box 3",21.1929865317239,0.0380182329959523,0.0356978581120525,0.0403792324691926,0.8,"median","qi"
"Box 3",21.2527101742749,0.0374573588070132,0.0350997317725043,0.0398617995386188,0.8,"median","qi"
"Box 3",21.312433816826,0.0369328646145908,0.0345574925299593,0.0393892685938019,0.8,"median","qi"
"Box 3",21.372157459377,0.0364439228538078,0.0340524416865821,0.038960079984428,0.8,"median","qi"
"Box 3",21.4318811019281,0.03599838370954,0.0335642165957812,0.038535211667251,0.8,"median","qi"
"Box 3",21.4916047444792,0.0355798981455411,0.0331197741365983,0.0381647875654297,0.8,"median","qi"
"Box 3",21.5513283870302,0.035184221543745,0.0327109902311274,0.037813470680927,0.8,"median","qi"
"Box 3",21.6110520295813,0.0348132822629158,0.0323602607804481,0.0374513969550977,0.8,"median","qi"
"Box 3",21.6707756721323,0.034497243183781,0.0320207216475793,0.0371491739578246,0.8,"median","qi"
"Box 3",21.7304993146834,0.0342534602062816,0.0317389931420585,0.0368797669210713,0.8,"median","qi"
"Box 3",21.7902229572344,0.0340229299561538,0.031478349822414,0.0366421986228154,0.8,"median","qi"
"Box 3",21.8499465997855,0.0338110565247978,0.0313130676773901,0.0364230795265679,0.8,"median","qi"
"Box 3",21.9096702423365,0.033620634528754,0.0311439545776594,0.0362077661350388,0.8,"median","qi"
"Box 3",21.9693938848876,0.0334593622846637,0.0309834868082517,0.0360037550467464,0.8,"median","qi"
"Box 3",22.0291175274386,0.0333347416759244,0.0308332863650345,0.0358570718331628,0.8,"median","qi"
"Box 3",22.0888411699897,0.0332216761837711,0.0307658907198046,0.0357419267674816,0.8,"median","qi"
"Box 3",22.1485648125407,0.0331452447752969,0.0306897802940477,0.0356328740625751,0.8,"median","qi"
"Box 3",22.2082884550918,0.0330781562758482,0.0306774276162273,0.0355470095873903,0.8,"median","qi"
"Box 3",22.2680120976429,0.0330383632280756,0.030667248186383,0.0355034541749346,0.8,"median","qi"
"Box 3",22.3277357401939,0.0330178737514915,0.0306581778864106,0.0354576384198664,0.8,"median","qi"
"Box 3",22.387459382745,0.033034003124315,0.0306961479670645,0.0354309215942529,0.8,"median","qi"
"Box 3",22.447183025296,0.0330439397540959,0.0307192484038683,0.0354046786112284,0.8,"median","qi"
"Box 3",22.5069066678471,0.0330511161282741,0.0307288949786852,0.0354427100793385,0.8,"median","qi"
"Box 3",22.5666303103981,0.033071092506413,0.0307971787186624,0.0354531644268059,0.8,"median","qi"
"Box 3",22.6263539529492,0.0331043528514958,0.0308159891698215,0.0354890238654192,0.8,"median","qi"
"Box 3",22.6860775955002,0.0331574693886146,0.0308325223828394,0.0355210045088738,0.8,"median","qi"
"Box 3",22.7458012380513,0.033206707518635,0.030847072325769,0.0355494400412575,0.8,"median","qi"
"Box 3",22.8055248806023,0.0332810726711402,0.0308990981833586,0.0356098090169808,0.8,"median","qi"
"Box 3",22.8652485231534,0.0333205215474923,0.0309281381327851,0.0356384308848564,0.8,"median","qi"
"Box 3",22.9249721657044,0.0333580774087401,0.0309729250986188,0.0357029605990231,0.8,"median","qi"
"Box 3",22.9846958082555,0.0333775631506861,0.031019497776852,0.0357130981354837,0.8,"median","qi"
"Box 3",23.0444194508065,0.0334113735952368,0.0310236798771994,0.0357310836440292,0.8,"median","qi"
"Box 3",23.1041430933576,0.0334356520582632,0.0310286440296132,0.03573995124872,0.8,"median","qi"
"Box 3",23.1638667359087,0.0334560300578747,0.0310340065678029,0.0357720309454743,0.8,"median","qi"
"Box 3",23.2235903784597,0.0334303286907441,0.0309868417096733,0.0357670927784242,0.8,"median","qi"
"Box 3",23.2833140210108,0.0334170723083012,0.030965765007096,0.035742730560743,0.8,"median","qi"
"Box 3",23.3430376635618,0.0333703281216009,0.0309385018899337,0.0357211959889802,0.8,"median","qi"
"Box 3",23.4027613061129,0.0332949797266312,0.0308565149816023,0.0356707595714835,0.8,"median","qi"
"Box 3",23.4624849486639,0.0332409116804371,0.0307809726699787,0.0356204932824525,0.8,"median","qi"
"Box 3",23.522208591215,0.0331521893482776,0.0306619572982727,0.0355166023547137,0.8,"median","qi"
"Box 3",23.581932233766,0.033075993486256,0.0305449328217661,0.0354320772446042,0.8,"median","qi"
"Box 3",23.6416558763171,0.0329633957860731,0.0304431523091408,0.0352943506514788,0.8,"median","qi"
"Box 3",23.7013795188681,0.0328101410698183,0.0303100251286629,0.0351393855425466,0.8,"median","qi"
"Box 3",23.7611031614192,0.032645910266958,0.0301614067039413,0.0350177533476769,0.8,"median","qi"
"Box 3",23.8208268039702,0.0324673262288229,0.0300012234605589,0.0348435413986567,0.8,"median","qi"
"Box 3",23.8805504465213,0.0322954516637014,0.0297965335685034,0.0346588004440007,0.8,"median","qi"
"Box 3",23.9402740890723,0.0321036694348767,0.0296383761776211,0.0344511385439518,0.8,"median","qi"
"Box 3",23.9999977316234,0.0318753189229679,0.0294130813602631,0.0342107767804855,0.8,"median","qi"
"Box 3",24.0597213741745,0.0316407719995447,0.0291900033789904,0.0339776234559098,0.8,"median","qi"
"Box 3",24.1194450167255,0.0313899144610867,0.0289298408027328,0.0337379041452236,0.8,"median","qi"
"Box 3",24.1791686592766,0.0311338866878748,0.0286824700679766,0.0334901985318353,0.8,"median","qi"
"Box 3",24.2388923018276,0.0308728420807609,0.0284246962031441,0.0332401348919999,0.8,"median","qi"
"Box 3",24.2986159443787,0.0305937707559666,0.0282000653767632,0.0329444994428707,0.8,"median","qi"
"Box 3",24.3583395869297,0.0303106744608543,0.0279480824912233,0.0327049702843216,0.8,"median","qi"
"Box 3",24.4180632294808,0.0300346573582599,0.0276883833727658,0.0324034947861062,0.8,"median","qi"
"Box 3",24.4777868720318,0.0297518565337864,0.0274231476920441,0.0321037507668622,0.8,"median","qi"
"Box 3",24.5375105145829,0.0294894429080833,0.0271678255855622,0.03182119427174,0.8,"median","qi"
"Box 3",24.5972341571339,0.0292000723526259,0.026904636726745,0.0315023823759242,0.8,"median","qi"
"Box 3",24.656957799685,0.0289187219621484,0.0266617124136636,0.0312297614231847,0.8,"median","qi"
"Box 3",24.716681442236,0.0286561024249546,0.0264153717565195,0.0309401698700917,0.8,"median","qi"
"Box 3",24.7764050847871,0.0283970315360563,0.0261886291914647,0.0306814187541013,0.8,"median","qi"
"Box 3",24.8361287273381,0.028156907742408,0.025964566121802,0.0304053906157831,0.8,"median","qi"
"Box 3",24.8958523698892,0.0279199367902474,0.0257172379453656,0.030184631813504,0.8,"median","qi"
"Box 3",24.9555760124403,0.0276899474533847,0.0255018630520583,0.0299414098800372,0.8,"median","qi"
"Box 3",25.0152996549913,0.0274861187678914,0.0253039819361566,0.0296868406901329,0.8,"median","qi"
"Box 3",25.0750232975424,0.027293345129186,0.0251194552064683,0.0294515209781192,0.8,"median","qi"
"Box 3",25.1347469400934,0.0271093355752136,0.0249594084438788,0.0292469585445253,0.8,"median","qi"
"Box 3",25.1944705826445,0.0269222141473758,0.0247764874541116,0.0290437943968943,0.8,"median","qi"
"Box 3",25.2541942251955,0.0267522565268707,0.024643582469977,0.028878433646512,0.8,"median","qi"
"Box 3",25.3139178677466,0.0266092605243769,0.0245207409012845,0.0286988230701469,0.8,"median","qi"
"Box 3",25.3736415102976,0.0264727808769,0.0244158146480303,0.0285273591851782,0.8,"median","qi"
"Box 3",25.4333651528487,0.0263526496592265,0.0243415705430001,0.028358984891671,0.8,"median","qi"
"Box 3",25.4930887953997,0.0262423348784266,0.0242695990051616,0.0282130039616974,0.8,"median","qi"
"Box 3",25.5528124379508,0.0261881246327072,0.024214008220755,0.0280694615572628,0.8,"median","qi"
"Box 3",25.6125360805018,0.0261036257054343,0.0241967217685296,0.0279707767961551,0.8,"median","qi"
"Box 3",25.6722597230529,0.026055958276918,0.0241847992736575,0.0278731753720327,0.8,"median","qi"
"Box 3",25.731983365604,0.0260245603471001,0.0241893259153761,0.027802465017027,0.8,"median","qi"
"Box 3",25.791707008155,0.0259942770017819,0.0242300331153056,0.0277645154760021,0.8,"median","qi"
"Box 3",25.8514306507061,0.0259759775985613,0.0242688379444383,0.0277227275658964,0.8,"median","qi"
