"Box","N_P","y","ymin","ymax",".width",".point",".interval"
"Cyprus",66.5019573466714,0.0344100984482368,0.0258558352446857,0.0426141826696377,0.8,"median","qi"
"Cyprus",67.2142367805397,0.0338317033003884,0.0253601173103331,0.0419280077184425,0.8,"median","qi"
"Cyprus",67.9265162144081,0.0333037205101505,0.0248885301895565,0.04120725067744,0.8,"median","qi"
"Cyprus",68.6387956482765,0.0327594440045733,0.0244736000264635,0.0405052366003451,0.8,"median","qi"
"Cyprus",69.3510750821449,0.0322914616467776,0.0241164377750649,0.0399454146614645,0.8,"median","qi"
"Cyprus",70.0633545160133,0.0317698710488406,0.0237669552063659,0.0393488615241972,0.8,"median","qi"
"Cyprus",70.7756339498817,0.0312970729043685,0.0235144108968599,0.0387711269583852,0.8,"median","qi"
"Cyprus",71.48791338375,0.030906005609848,0.0233049747711119,0.0383311216933078,0.8,"median","qi"
"Cyprus",72.2001928176184,0.0305849652252784,0.0230778079772099,0.0378794657460848,0.8,"median","qi"
"Cyprus",72.9124722514868,0.0302402696827752,0.0229013540500723,0.0374036387523579,0.8,"median","qi"
"Cyprus",73.6247516853552,0.0299539993075345,0.0227200696065015,0.0370154095482976,0.8,"median","qi"
"Cyprus",74.3370311192235,0.0296741622435528,0.0226017274396426,0.0367133165245587,0.8,"median","qi"
"Cyprus",75.0493105530919,0.029485208661373,0.0225397856925298,0.0364435660039695,0.8,"median","qi"
"Cyprus",75.7615899869603,0.0292894037785318,0.0224806656951106,0.0361282300259073,0.8,"median","qi"
"Cyprus",76.4738694208287,0.0290964912326092,0.0224017912613623,0.0358394421578231,0.8,"median","qi"
"Cyprus",77.1861488546971,0.0289469910456078,0.0224167819694003,0.0355723604419298,0.8,"median","qi"
"Cyprus",77.8984282885654,0.0288181304294764,0.0223730697259608,0.0353910665999189,0.8,"median","qi"
"Cyprus",78.6107077224338,0.0287884542070761,0.0224040259148721,0.0351727484531589,0.8,"median","qi"
"Cyprus",79.3229871563022,0.0287187598605564,0.0224847746018507,0.0350207355756988,0.8,"median","qi"
"Cyprus",80.0352665901706,0.0287008897058063,0.0226082337275295,0.0349158765307531,0.8,"median","qi"
"Cyprus",80.7475460240389,0.0287382001057894,0.0226731389371624,0.0347979942780036,0.8,"median","qi"
"Cyprus",81.4598254579073,0.0287520674678749,0.0227939437457821,0.0346927627459009,0.8,"median","qi"
"Cyprus",82.1721048917757,0.0288302812569264,0.022939616075103,0.0346282602079067,0.8,"median","qi"
"Cyprus",82.8843843256441,0.0288934472205285,0.0231565808234214,0.0346774622023014,0.8,"median","qi"
"Cyprus",83.5966637595125,0.0290219253686663,0.0233436174799906,0.0347269435344159,0.8,"median","qi"
"Cyprus",84.3089431933808,0.0291447573257882,0.0235038948622072,0.0347200184750836,0.8,"median","qi"
"Cyprus",85.0212226272492,0.0292715384001473,0.0237591601826799,0.0347758427763532,0.8,"median","qi"
"Cyprus",85.7335020611176,0.0294659046604916,0.0239673136448861,0.0348665255599509,0.8,"median","qi"
"Cyprus",86.445781494986,0.029615158074119,0.0242576745311475,0.0349801937346522,0.8,"median","qi"
"Cyprus",87.1580609288543,0.0298275377283341,0.024472279264516,0.035115432818113,0.8,"median","qi"
"Cyprus",87.8703403627227,0.0300366940905181,0.0246680849186696,0.0352929589875213,0.8,"median","qi"
"Cyprus",88.5826197965911,0.030260969432443,0.0249327782909403,0.0354895292908159,0.8,"median","qi"
"Cyprus",89.2948992304595,0.0304766946176422,0.0251767772726637,0.0356813468240361,0.8,"median","qi"
"Cyprus",90.0071786643279,0.0307396196930808,0.0254103199514085,0.0358612997767783,0.8,"median","qi"
"Cyprus",90.7194580981962,0.0309896761892588,0.0256765448938267,0.0360899058809784,0.8,"median","qi"
"Cyprus",91.4317375320646,0.0312368641122169,0.025910745301201,0.0362854982921447,0.8,"median","qi"
"Cyprus",92.144016965933,0.0314921269216297,0.0262432243101935,0.0365375743112692,0.8,"median","qi"
"Cyprus",92.8562963998014,0.0317672695721806,0.0265804652718032,0.0368043275409364,0.8,"median","qi"
"Cyprus",93.5685758336697,0.0320507799509095,0.0269241902322733,0.0371012463780546,0.8,"median","qi"
"Cyprus",94.2808552675381,0.0323534799978981,0.0273053096384622,0.0373621002839956,0.8,"median","qi"
"Cyprus",94.9931347014065,0.0326642352990124,0.0276397227735557,0.0376174065850123,0.8,"median","qi"
"Cyprus",95.7054141352749,0.0329626236060461,0.0279303542079368,0.0379005110023723,0.8,"median","qi"
"Cyprus",96.4176935691433,0.0332808974637352,0.0283136692181946,0.0381351089758971,0.8,"median","qi"
"Cyprus",97.1299730030116,0.0335940626450386,0.0286874223606594,0.0384551025689079,0.8,"median","qi"
"Cyprus",97.84225243688,0.033927020265137,0.0290250181504147,0.0387610366052338,0.8,"median","qi"
"Cyprus",98.5545318707484,0.0342912892562831,0.0293681199048668,0.0390482898802007,0.8,"median","qi"
"Cyprus",99.2668113046168,0.0346350609074863,0.0297028583050606,0.0393313259670961,0.8,"median","qi"
"Cyprus",99.9790907384851,0.0349749751483316,0.0300932738747193,0.03959051170596,0.8,"median","qi"
"Cyprus",100.691370172354,0.0353169322087044,0.0304346938545128,0.0399292300332817,0.8,"median","qi"
"Cyprus",101.403649606222,0.0356215642751337,0.0308238863492686,0.0401969426194234,0.8,"median","qi"
"Cyprus",102.11592904009,0.0359606517321652,0.0311604323816184,0.0404716700948441,0.8,"median","qi"
"Cyprus",102.828208473959,0.0362920725938973,0.0315431900867153,0.0408204738888303,0.8,"median","qi"
"Cyprus",103.540487907827,0.0366366549828767,0.0318908638292419,0.0411298206576089,0.8,"median","qi"
"Cyprus",104.252767341695,0.0369906681070658,0.0322211108984068,0.0414341916011217,0.8,"median","qi"
"Cyprus",104.965046775564,0.0373274147181153,0.0325865493420951,0.0417147087281135,0.8,"median","qi"
"Cyprus",105.677326209432,0.0376668643091404,0.0330010762818002,0.0419902344531019,0.8,"median","qi"
"Cyprus",106.389605643301,0.0380112133746493,0.0333905788933277,0.0423073984333796,0.8,"median","qi"
"Cyprus",107.101885077169,0.038353986162947,0.0337581617821071,0.0425973045013394,0.8,"median","qi"
"Cyprus",107.814164511037,0.0386895802655729,0.0341160142754958,0.0428944773544995,0.8,"median","qi"
"Cyprus",108.526443944906,0.039007546653919,0.0345130415305573,0.0432568513732898,0.8,"median","qi"
"Cyprus",109.238723378774,0.0393114898834462,0.0349050658325039,0.0435773448737583,0.8,"median","qi"
"Cyprus",109.951002812642,0.0396312338356816,0.0352529574671651,0.0439324487459691,0.8,"median","qi"
"Cyprus",110.663282246511,0.0399566400551701,0.0355523308663591,0.0442253520887748,0.8,"median","qi"
"Cyprus",111.375561680379,0.0402389930155072,0.0359216847799515,0.0444640842258562,0.8,"median","qi"
"Cyprus",112.087841114248,0.0405784522462235,0.0362436690412421,0.0447524338522324,0.8,"median","qi"
"Cyprus",112.800120548116,0.0409173592032142,0.036589942739772,0.044983009820755,0.8,"median","qi"
"Cyprus",113.512399981984,0.041241995441476,0.036927835166929,0.0452526589055471,0.8,"median","qi"
"Cyprus",114.224679415853,0.0415373368390951,0.0372399583573899,0.0455344272913851,0.8,"median","qi"
"Cyprus",114.936958849721,0.0418335499902221,0.0375149416728963,0.0458078176107258,0.8,"median","qi"
"Cyprus",115.649238283589,0.0421353285018887,0.0378421919716982,0.0461214974730878,0.8,"median","qi"
"Cyprus",116.361517717458,0.0424569900791946,0.0381635882067416,0.0463901123887267,0.8,"median","qi"
"Cyprus",117.073797151326,0.0427558538205214,0.0384757033341376,0.046661339629712,0.8,"median","qi"
"Cyprus",117.786076585195,0.0430066713273852,0.0387833456226183,0.0468701696852599,0.8,"median","qi"
"Cyprus",118.498356019063,0.0433407325650732,0.0390513298725563,0.0470990940471468,0.8,"median","qi"
"Cyprus",119.210635452931,0.0436104541332316,0.0393413092973664,0.0473368602897677,0.8,"median","qi"
"Cyprus",119.9229148868,0.0438912173135611,0.0396617354963356,0.0476112087965272,0.8,"median","qi"
"Cyprus",120.635194320668,0.0441580148868863,0.0399454212193685,0.0478778444076027,0.8,"median","qi"
