"Box","MLD","y","ymin","ymax",".width",".point",".interval"
"Cyprus",65.1054657600745,0.0483900906921501,0.0458461380129111,0.0510247562660014,0.8,"median","qi"
"Cyprus",65.787318116299,0.0485296178247111,0.0459763000437892,0.0511866228309523,0.8,"median","qi"
"Cyprus",66.4691704725236,0.0486669308953274,0.0461153947102852,0.0513276763584153,0.8,"median","qi"
"Cyprus",67.1510228287482,0.0487949198897417,0.0462365665146031,0.0514499042307556,0.8,"median","qi"
"Cyprus",67.8328751849728,0.0489193371633191,0.0463466823864825,0.0515671583831845,0.8,"median","qi"
"Cyprus",68.5147275411974,0.0490334822238505,0.0464333684327261,0.0516926069657019,0.8,"median","qi"
"Cyprus",69.196579897422,0.0491451629991584,0.0465319403206168,0.0518266908757433,0.8,"median","qi"
"Cyprus",69.8784322536466,0.049243063345912,0.0466236599831969,0.0519282602491093,0.8,"median","qi"
"Cyprus",70.5602846098711,0.0493331190989997,0.0467005757943235,0.0520218030556893,0.8,"median","qi"
"Cyprus",71.2421369660957,0.0494172189688482,0.0467687364948442,0.0521287573621439,0.8,"median","qi"
"Cyprus",71.9239893223203,0.0494983940414912,0.0468218586039997,0.0522224236180427,0.8,"median","qi"
"Cyprus",72.6058416785449,0.0495784289024709,0.0468916406306941,0.0523052022586885,0.8,"median","qi"
"Cyprus",73.2876940347695,0.049644553694395,0.0469324205323886,0.0523856537004209,0.8,"median","qi"
"Cyprus",73.9695463909941,0.0497054469773758,0.0469779399504613,0.0524553201774447,0.8,"median","qi"
"Cyprus",74.6513987472187,0.0497662126071198,0.0470238015536702,0.0525390424426084,0.8,"median","qi"
"Cyprus",75.3332511034433,0.0498195207290616,0.0470571696930942,0.0526094508324969,0.8,"median","qi"
"Cyprus",76.0151034596678,0.0498663811002944,0.0470860395709982,0.0526726518628191,0.8,"median","qi"
"Cyprus",76.6969558158924,0.0499153330825071,0.0471188865152428,0.0527298296778434,0.8,"median","qi"
"Cyprus",77.378808172117,0.0499531009779233,0.0471487501468537,0.05279164367691,0.8,"median","qi"
"Cyprus",78.0606605283416,0.0499971004506794,0.0471892988196289,0.0528361284251001,0.8,"median","qi"
"Cyprus",78.7425128845662,0.050038724536398,0.0472039210114456,0.0528990425428062,0.8,"median","qi"
"Cyprus",79.4243652407908,0.0500771350831919,0.0472283461258059,0.052936225726811,0.8,"median","qi"
"Cyprus",80.1062175970154,0.0501106442244584,0.0472456889717157,0.0529808048855716,0.8,"median","qi"
"Cyprus",80.78806995324,0.0501431228692943,0.0472670675988082,0.0530322219989734,0.8,"median","qi"
"Cyprus",81.4699223094646,0.0501718460943975,0.0472866808766938,0.0530699070720386,0.8,"median","qi"
"Cyprus",82.1517746656891,0.0502059025567319,0.0473115671863864,0.0531129041055174,0.8,"median","qi"
"Cyprus",82.8336270219137,0.0502435885295651,0.0473388671948283,0.0531497573944767,0.8,"median","qi"
"Cyprus",83.5154793781383,0.0502698413059914,0.0473642312008551,0.053187381796103,0.8,"median","qi"
"Cyprus",84.1973317343629,0.0502956883911692,0.0473948465742688,0.0532180264912482,0.8,"median","qi"
"Cyprus",84.8791840905875,0.0503247862836399,0.0474178107850348,0.0532395209582456,0.8,"median","qi"
"Cyprus",85.5610364468121,0.0503557832555525,0.0474399160943861,0.0532630236473091,0.8,"median","qi"
"Cyprus",86.2428888030367,0.0503772892331053,0.0474604782958356,0.0532911906627943,0.8,"median","qi"
"Cyprus",86.9247411592612,0.0503924545159612,0.0474831591164173,0.0533246963997595,0.8,"median","qi"
"Cyprus",87.6065935154858,0.0504152523717867,0.0475043068155966,0.0533426754556143,0.8,"median","qi"
"Cyprus",88.2884458717104,0.0504476925254194,0.0475298714899565,0.0533605146044829,0.8,"median","qi"
"Cyprus",88.970298227935,0.0504796128155327,0.0475559894646038,0.0533926767227367,0.8,"median","qi"
"Cyprus",89.6521505841596,0.0505014188747928,0.047574488566042,0.0534119423373304,0.8,"median","qi"
"Cyprus",90.3340029403842,0.0505251667641758,0.0475900918968537,0.0534462447072677,0.8,"median","qi"
"Cyprus",91.0158552966088,0.0505468111285148,0.047620561839647,0.05347299884263,0.8,"median","qi"
"Cyprus",91.6977076528333,0.0505752576629045,0.0476481494585322,0.0534996962307903,0.8,"median","qi"
"Cyprus",92.3795600090579,0.0506050355532644,0.0476771321716489,0.0535343632462132,0.8,"median","qi"
"Cyprus",93.0614123652825,0.0506378435552806,0.0477120995237298,0.0535705040455595,0.8,"median","qi"
"Cyprus",93.7432647215071,0.0506692031640607,0.0477571365309249,0.0536065208865075,0.8,"median","qi"
"Cyprus",94.4251170777317,0.0507071751159565,0.0477847791478637,0.0536378066513377,0.8,"median","qi"
"Cyprus",95.1069694339563,0.0507352990221392,0.0478078077432412,0.0536742589226214,0.8,"median","qi"
"Cyprus",95.7888217901809,0.0507553078125008,0.0478335249191177,0.0537086892990862,0.8,"median","qi"
"Cyprus",96.4706741464055,0.0507837917924235,0.0478553705393632,0.0537472334147138,0.8,"median","qi"
"Cyprus",97.1525265026301,0.0508186624010884,0.0478696273209057,0.0537882615922323,0.8,"median","qi"
"Cyprus",97.8343788588546,0.050844883837974,0.0478844419569851,0.053819301258114,0.8,"median","qi"
"Cyprus",98.5162312150792,0.0508800952826325,0.0479175045096676,0.0538719925606916,0.8,"median","qi"
"Cyprus",99.1980835713038,0.0509035220574225,0.0479358418489806,0.0539069138002244,0.8,"median","qi"
"Cyprus",99.8799359275284,0.0509275464627456,0.0479365322830221,0.0539451586534189,0.8,"median","qi"
"Cyprus",100.561788283753,0.0509501750855899,0.0479452046101167,0.0539787430709411,0.8,"median","qi"
"Cyprus",101.243640639978,0.0509818666128169,0.047950884547443,0.0540201447272554,0.8,"median","qi"
"Cyprus",101.925492996202,0.051004040287283,0.0479545918508342,0.0540677285574931,0.8,"median","qi"
"Cyprus",102.607345352427,0.0510198519008355,0.0479452865550839,0.0541062628433461,0.8,"median","qi"
"Cyprus",103.289197708651,0.0510278859188539,0.047939536000206,0.0541482166343903,0.8,"median","qi"
"Cyprus",103.971050064876,0.0510428498186853,0.0479334844662431,0.0541987647181378,0.8,"median","qi"
"Cyprus",104.652902421101,0.0510654739958932,0.0479287283001332,0.0542452720396091,0.8,"median","qi"
"Cyprus",105.334754777325,0.0510847758052232,0.047919736309152,0.0542888943948442,0.8,"median","qi"
"Cyprus",106.01660713355,0.0510955537727413,0.0479044780842406,0.0543331334032603,0.8,"median","qi"
"Cyprus",106.698459489774,0.0511197970220341,0.0478933342033184,0.0543750384157877,0.8,"median","qi"
"Cyprus",107.380311845999,0.0511337752592103,0.0478830844877405,0.054421648312513,0.8,"median","qi"
"Cyprus",108.062164202223,0.0511341433868733,0.0478587628556382,0.0544708552862229,0.8,"median","qi"
"Cyprus",108.744016558448,0.0511348026632037,0.0478217128259705,0.0545247830155168,0.8,"median","qi"
"Cyprus",109.425868914673,0.0511314707539911,0.0477905708507619,0.0545738022501918,0.8,"median","qi"
"Cyprus",110.107721270897,0.0511476487988135,0.0477448644687616,0.054597715061416,0.8,"median","qi"
"Cyprus",110.789573627122,0.0511386479117996,0.0477131323581258,0.0546505853725357,0.8,"median","qi"
"Cyprus",111.471425983346,0.0511316447414438,0.0476604406634022,0.0546791253483212,0.8,"median","qi"
"Cyprus",112.153278339571,0.051120435638698,0.047613183491272,0.0547090542813683,0.8,"median","qi"
"Cyprus",112.835130695796,0.0511040208166719,0.0475716508978554,0.0547501264557559,0.8,"median","qi"
"Cyprus",113.51698305202,0.0510848228346879,0.047532149361486,0.0547782626907376,0.8,"median","qi"
"Cyprus",114.198835408245,0.0510678059206479,0.0474682929220281,0.054800366356107,0.8,"median","qi"
"Cyprus",114.880687764469,0.0510433203508786,0.0474027352344027,0.0548151631480292,0.8,"median","qi"
"Cyprus",115.562540120694,0.05101740487705,0.0473333641052556,0.0548231138094369,0.8,"median","qi"
"Cyprus",116.244392476919,0.0509888421005689,0.0472734584903699,0.0548141848805734,0.8,"median","qi"
"Cyprus",116.926244833143,0.05095952430137,0.0471826783442421,0.0548398528909132,0.8,"median","qi"
"Cyprus",117.608097189368,0.050920490690332,0.0471066330116557,0.0548532667941084,0.8,"median","qi"
"Cyprus",118.289949545592,0.0508798565324987,0.0470179508402968,0.0548620796156628,0.8,"median","qi"
"Cyprus",118.971801901817,0.050838713489482,0.0469315091594701,0.0548562426280172,0.8,"median","qi"
"Cyprus",119.653654258041,0.0507929784431708,0.046862916707627,0.0548591013786744,0.8,"median","qi"
"Cyprus",120.335506614266,0.0507441157350766,0.0467850680934386,0.0548519695119557,0.8,"median","qi"
"Cyprus",121.017358970491,0.0506952111843097,0.0467074302397833,0.0548349190200981,0.8,"median","qi"
"Cyprus",121.699211326715,0.0506384806782014,0.0466211555259634,0.0548047800251206,0.8,"median","qi"
"Cyprus",122.38106368294,0.0505721345353149,0.0465463617613075,0.0547749568739679,0.8,"median","qi"
"Cyprus",123.062916039164,0.0505200423845876,0.046452576706748,0.0547538709869495,0.8,"median","qi"
"Cyprus",123.744768395389,0.0504523877954601,0.0463533497747036,0.054715209495334,0.8,"median","qi"
"Cyprus",124.426620751614,0.0503891304805549,0.0462470642297797,0.0546804410831549,0.8,"median","qi"
"Cyprus",125.108473107838,0.0503168166019822,0.0461438591752668,0.0546345034385482,0.8,"median","qi"
"Cyprus",125.790325464063,0.0502395816393716,0.0460511516779441,0.0545892359559495,0.8,"median","qi"
"Cyprus",126.472177820287,0.0501624232285666,0.0459596722267037,0.0545315458903142,0.8,"median","qi"
"Cyprus",127.154030176512,0.0500877416949064,0.0458640268259586,0.0544755959900664,0.8,"median","qi"
"Cyprus",127.835882532736,0.0500060722318683,0.0457611123694924,0.0544376923256156,0.8,"median","qi"
"Cyprus",128.517734888961,0.0499312144701681,0.0456600841346083,0.0543876932393833,0.8,"median","qi"
"Cyprus",129.199587245186,0.0498537662576807,0.0455592782591823,0.0543295935824197,0.8,"median","qi"
"Cyprus",129.88143960141,0.0497775831341292,0.0454701412323369,0.0542685582463035,0.8,"median","qi"
"Cyprus",130.563291957635,0.0497028436306049,0.0453776453028827,0.0542108183645511,0.8,"median","qi"
"Cyprus",131.245144313859,0.0496163480800229,0.0452973553232644,0.0541309531855372,0.8,"median","qi"
"Cyprus",131.926996670084,0.0495378061489747,0.0452123116018319,0.0540461384841152,0.8,"median","qi"
"Cyprus",132.608849026309,0.0494571512862858,0.0451075140601308,0.0539875312896479,0.8,"median","qi"
"Cyprus",133.290701382533,0.0493715785838684,0.0450222119834353,0.0539185371505662,0.8,"median","qi"
"Cyprus",133.972553738758,0.0492849414531204,0.0449337562193885,0.0538415433668352,0.8,"median","qi"
"Cyprus",134.654406094982,0.0492013431726318,0.044875516220438,0.0537408667144813,0.8,"median","qi"
"Cyprus",135.336258451207,0.0491209797893788,0.0448019777295786,0.0536579900332118,0.8,"median","qi"
"Cyprus",136.018110807432,0.0490393662300901,0.0447215892272132,0.0535535408172428,0.8,"median","qi"
"Cyprus",136.699963163656,0.0489524432063804,0.0446644246412632,0.0534832376837435,0.8,"median","qi"
"Cyprus",137.381815519881,0.0488910352203713,0.0445798111749535,0.0533780176509259,0.8,"median","qi"
"Cyprus",138.063667876105,0.0488105842421704,0.0445406694867275,0.0532975199112569,0.8,"median","qi"
"Cyprus",138.74552023233,0.0487569854732703,0.0444794062820813,0.0532227814060798,0.8,"median","qi"
"Cyprus",139.427372588554,0.0486998158593026,0.0444465016373718,0.0531434678324918,0.8,"median","qi"
"Cyprus",140.109224944779,0.0486382640864887,0.0444068131288807,0.0530563065954255,0.8,"median","qi"
"Cyprus",140.791077301004,0.0485838636151339,0.0443614079369007,0.0530167274352442,0.8,"median","qi"
"Cyprus",141.472929657228,0.0485430386774857,0.0443165748859695,0.0529606545964674,0.8,"median","qi"
"Cyprus",142.154782013453,0.0484974140373379,0.0442817188212658,0.0529217070801274,0.8,"median","qi"
"Cyprus",142.836634369677,0.0484447198110464,0.0442359824943841,0.0528793255911933,0.8,"median","qi"
"Cyprus",143.518486725902,0.0484071322089092,0.0442130144531584,0.0528543419302272,0.8,"median","qi"
"Cyprus",144.200339082127,0.0483848367290706,0.0441768079984173,0.0528343362090579,0.8,"median","qi"
"Cyprus",144.882191438351,0.0483500445509651,0.0441423018309048,0.0528443840764899,0.8,"median","qi"
"Cyprus",145.564043794576,0.048332769919305,0.044086329359135,0.0528949498797576,0.8,"median","qi"
"Cyprus",146.2458961508,0.0483176284235172,0.0440132328258632,0.0529229927677596,0.8,"median","qi"
"Cyprus",146.927748507025,0.0483002064166479,0.0439457169837745,0.0529824598880744,0.8,"median","qi"
"Cyprus",147.60960086325,0.0483102940207054,0.0438842130404976,0.0530566361640148,0.8,"median","qi"
"Lyon",11.9415001235522,0.141670322795631,0.130326024293518,0.156628971147439,0.8,"median","qi"
"Lyon",13.852966462087,0.143372709647048,0.133555675858238,0.159134173711194,0.8,"median","qi"
"Lyon",15.7644328006218,0.14496489667828,0.136184497314092,0.161574143078689,0.8,"median","qi"
"Lyon",17.6758991391567,0.146210013543269,0.138034349739586,0.163474880439334,0.8,"median","qi"
"Lyon",19.5873654776915,0.146855403739816,0.138918194977203,0.164351764502866,0.8,"median","qi"
"Lyon",21.4988318162263,0.146653315010936,0.138861545373055,0.163778545636305,0.8,"median","qi"
"Lyon",23.4102981547611,0.145313156343982,0.137432682651345,0.161700000288054,0.8,"median","qi"
"Lyon",25.3217644932959,0.142877732808307,0.134702517930382,0.157994480284691,0.8,"median","qi"
"Lyon",27.2332308318308,0.139109559253848,0.130255580427685,0.152879372782071,0.8,"median","qi"
"Lyon",29.1446971703656,0.134268559404362,0.123901642933149,0.146385306134984,0.8,"median","qi"
"Lyon",31.0561635089004,0.12824879205376,0.115513465101114,0.139188786305385,0.8,"median","qi"
"Lyon",32.9676298474352,0.12075904979867,0.105354342140919,0.131761367150481,0.8,"median","qi"
"Lyon",34.87909618597,0.111998090673715,0.0935938125803657,0.12444620983784,0.8,"median","qi"
"Lyon",36.7905625245048,0.102055108968967,0.0807325516996334,0.117280649716254,0.8,"median","qi"
"Lyon",38.7020288630397,0.0911858870120752,0.0666592414667369,0.10964372634241,0.8,"median","qi"
"Lyon",40.6134952015745,0.079756011216694,0.0522550790667304,0.101669060120209,0.8,"median","qi"
"Lyon",42.5249615401093,0.0680084947198837,0.0379447748741805,0.0933307046220285,0.8,"median","qi"
"Lyon",44.4364278786441,0.0561014216295277,0.0237401096034037,0.0846146643674097,0.8,"median","qi"
"Lyon",46.3478942171789,0.0441833428564546,0.00976954536617564,0.0758789204582426,0.8,"median","qi"
"Lyon",48.2593605557138,0.0325236939356846,0,0.0668096912819504,0.8,"median","qi"
"Lyon",50.1708268942486,0.0212372394894098,0,0.0578158740762825,0.8,"median","qi"
"Lyon",52.0822932327834,0.0102148233161091,0,0.0487045243375458,0.8,"median","qi"
"Lyon",53.9937595713182,0,0,0.0395785164162653,0.8,"median","qi"
"Lyon",55.905225909853,0,0,0.0307015720550054,0.8,"median","qi"
"Lyon",57.8166922483878,0,0,0.0218082943889844,0.8,"median","qi"
"Lyon",59.7281585869227,0,0,0.0135561244089014,0.8,"median","qi"
"Lyon",61.6396249254575,0,0,0.00580709212681457,0.8,"median","qi"
"Lyon",63.5510912639923,0,0,0,0.8,"median","qi"
"Lyon",65.4625576025271,0,0,0,0.8,"median","qi"
"Lyon",67.3740239410619,0,0,0,0.8,"median","qi"
"Lyon",69.2854902795967,0,0,0,0.8,"median","qi"
"Lyon",71.1969566181316,0,0,0,0.8,"median","qi"
"Lyon",73.1084229566664,0,0,0,0.8,"median","qi"
"Lyon",75.0198892952012,0,0,0,0.8,"median","qi"
"Lyon",76.931355633736,0,0,0,0.8,"median","qi"
"Lyon",78.8428219722708,0,0,0,0.8,"median","qi"
"Lyon",80.7542883108056,0,0,0,0.8,"median","qi"
"Lyon",82.6657546493405,0,0,0,0.8,"median","qi"
"Lyon",84.5772209878753,0,0,0,0.8,"median","qi"
"Lyon",86.4886873264101,0,0,0,0.8,"median","qi"
"Lyon",88.4001536649449,0,0,0,0.8,"median","qi"
"Lyon",90.3116200034798,0,0,0,0.8,"median","qi"
"Lyon",92.2230863420146,0,0,0,0.8,"median","qi"
"Lyon",94.1345526805494,0,0,0,0.8,"median","qi"
"Lyon",96.0460190190842,0,0,0,0.8,"median","qi"
"Lyon",97.957485357619,0,0,0,0.8,"median","qi"
"Lyon",99.8689516961538,0,0,0,0.8,"median","qi"
"Lyon",101.780418034689,0,0,0,0.8,"median","qi"
"Lyon",103.691884373223,0,0,0,0.8,"median","qi"
"Lyon",105.603350711758,0,0,0,0.8,"median","qi"
"Lyon",107.514817050293,0,0,0,0.8,"median","qi"
"Lyon",109.426283388828,0,0,0,0.8,"median","qi"
"Lyon",111.337749727363,0,0,0,0.8,"median","qi"
"Lyon",113.249216065898,0,0,0,0.8,"median","qi"
"Lyon",115.160682404432,0,0,0,0.8,"median","qi"
"Lyon",117.072148742967,0,0,0,0.8,"median","qi"
"Lyon",118.983615081502,0,0,0,0.8,"median","qi"
"Lyon",120.895081420037,0,0,0,0.8,"median","qi"
"Lyon",122.806547758572,0,0,0,0.8,"median","qi"
"Lyon",124.718014097106,0,0,0,0.8,"median","qi"
"Lyon",126.629480435641,0,0,0,0.8,"median","qi"
"Lyon",128.540946774176,0,0,0,0.8,"median","qi"
"Lyon",130.452413112711,0,0,0,0.8,"median","qi"
"Lyon",132.363879451246,0,0,0,0.8,"median","qi"
"Lyon",134.275345789781,0,0,0,0.8,"median","qi"
"Lyon",136.186812128315,0,0,0,0.8,"median","qi"
"Lyon",138.09827846685,0,0,0,0.8,"median","qi"
"Lyon",140.009744805385,0,0,0,0.8,"median","qi"
"Lyon",141.92121114392,0,0,0,0.8,"median","qi"
"Lyon",143.832677482455,0,0,0,0.8,"median","qi"
"Lyon",145.744143820989,0,0,0,0.8,"median","qi"
"Lyon",147.655610159524,0,0,0,0.8,"median","qi"
"Lyon",149.567076498059,0,0,0,0.8,"median","qi"
"Lyon",151.478542836594,0,0,0,0.8,"median","qi"
"Lyon",153.390009175129,0,0,0,0.8,"median","qi"
"Lyon",155.301475513664,0,0,0,0.8,"median","qi"
"Lyon",157.212941852198,0,0,0,0.8,"median","qi"
"Lyon",159.124408190733,0,0,0,0.8,"median","qi"
"Lyon",161.035874529268,0,0,0,0.8,"median","qi"
"Lyon",162.947340867803,0,0,0,0.8,"median","qi"
"Lyon",164.858807206338,0,0,0,0.8,"median","qi"
"Lyon",166.770273544872,0,0,0,0.8,"median","qi"
"Lyon",168.681739883407,0,0,0,0.8,"median","qi"
"Lyon",170.593206221942,0,0,0,0.8,"median","qi"
"Lyon",172.504672560477,0,0,0.00483716465251099,0.8,"median","qi"
"Lyon",174.416138899012,0,0,0.0136580860776352,0.8,"median","qi"
"Lyon",176.327605237547,0,0,0.0226006137160423,0.8,"median","qi"
"Lyon",178.239071576081,0,0,0.0314910643813512,0.8,"median","qi"
"Lyon",180.150537914616,0,0,0.0400266897613104,0.8,"median","qi"
"Lyon",182.062004253151,0,0,0.0482449500927828,0.8,"median","qi"
"Lyon",183.973470591686,0,0,0.0570972671135036,0.8,"median","qi"
"Lyon",185.884936930221,0,0,0.0651815090700635,0.8,"median","qi"
"Lyon",187.796403268755,0,0,0.0738046582622181,0.8,"median","qi"
"Lyon",189.70786960729,0,0,0.0830737554510841,0.8,"median","qi"
"Lyon",191.619335945825,0,0,0.0922963615708707,0.8,"median","qi"
"Lyon",193.53080228436,0,0,0.101659840562877,0.8,"median","qi"
"Lyon",195.442268622895,0,0,0.111232265739032,0.8,"median","qi"
"Lyon",197.35373496143,0,0,0.120770871160085,0.8,"median","qi"
"Lyon",199.265201299964,0,0,0.130355982680006,0.8,"median","qi"
"Lyon",201.176667638499,0,0,0.139028585938071,0.8,"median","qi"
"Lyon",203.088133977034,0,0,0.148340305829957,0.8,"median","qi"
"Lyon",204.999600315569,0,0,0.157154141083283,0.8,"median","qi"
"Lyon",206.911066654104,0,0,0.165427710426594,0.8,"median","qi"
"Lyon",208.822532992638,0,0,0.17338307165251,0.8,"median","qi"
"Lyon",210.733999331173,0,0,0.181103326996929,0.8,"median","qi"
"Lyon",212.645465669708,0,0,0.188306570317758,0.8,"median","qi"
"Lyon",214.556932008243,0,0,0.195152294615194,0.8,"median","qi"
"Lyon",216.468398346778,0,0,0.201625007022755,0.8,"median","qi"
"Lyon",218.379864685313,0,0,0.207258523986136,0.8,"median","qi"
"Lyon",220.291331023847,0,0,0.212564205453686,0.8,"median","qi"
"Lyon",222.202797362382,0,0,0.21721593963811,0.8,"median","qi"
"Lyon",224.114263700917,0,0,0.222169238539793,0.8,"median","qi"
"Lyon",226.025730039452,0,0,0.226226054373563,0.8,"median","qi"
"Lyon",227.937196377987,0,0,0.229724209319042,0.8,"median","qi"
"Lyon",229.848662716521,0,0,0.232165282137195,0.8,"median","qi"
"Lyon",231.760129055056,0,0,0.234343870851637,0.8,"median","qi"
"Lyon",233.671595393591,0,0,0.235822074776923,0.8,"median","qi"
"Lyon",235.583061732126,0,0,0.236832901979353,0.8,"median","qi"
"Lyon",237.494528070661,0,0,0.237191665075257,0.8,"median","qi"
"Lyon",239.405994409196,0,0,0.237410827854177,0.8,"median","qi"
"Lyon",241.31746074773,0,0,0.23677867033211,0.8,"median","qi"
"Lyon",243.228927086265,0,0,0.235314382357313,0.8,"median","qi"
"Lyon",245.1403934248,0,0,0.232771216028781,0.8,"median","qi"
"Lyon",247.051859763335,0,0,0.229706388120261,0.8,"median","qi"
"Lyon",248.96332610187,0,0,0.226004180572827,0.8,"median","qi"
"Lyon",250.874792440404,0,0,0.221486971439104,0.8,"median","qi"
"Lyon",252.786258778939,0,0,0.216701106290646,0.8,"median","qi"
"Lyon",254.697725117474,0,0,0.210332277550333,0.8,"median","qi"
"Lyon",256.609191456009,0,0,0.204101119078269,0.8,"median","qi"
"Lyon",258.520657794544,0,0,0.196662512467558,0.8,"median","qi"
"Lyon",260.432124133079,0,0,0.189071156431735,0.8,"median","qi"
"Lyon",262.343590471613,0,0,0.180442222922727,0.8,"median","qi"
"Lyon",264.255056810148,0,0,0.171096017732493,0.8,"median","qi"
"Lyon",266.166523148683,0,0,0.161400447866706,0.8,"median","qi"
"Lyon",268.077989487218,0,0,0.151062183037872,0.8,"median","qi"
"Lyon",269.989455825753,0,0,0.140426324457774,0.8,"median","qi"
"Lyon",271.900922164287,0,0,0.129377033231872,0.8,"median","qi"
"Lyon",273.812388502822,0,0,0.117532637060729,0.8,"median","qi"
"Lyon",275.723854841357,0,0,0.10565660823727,0.8,"median","qi"
"Lyon",277.635321179892,0,0,0.0931605559332597,0.8,"median","qi"
"Lyon",279.546787518427,0,0,0.0801374106584016,0.8,"median","qi"
"Lyon",281.458253856962,0,0,0.0673337649552142,0.8,"median","qi"
"Lyon",283.369720195496,0,0,0.0542641257904251,0.8,"median","qi"
"Lyon",285.281186534031,0,0,0.0404696290704976,0.8,"median","qi"
"Lyon",287.192652872566,0,0,0.027341067150058,0.8,"median","qi"
"Lyon",289.104119211101,0,0,0.0138581083059719,0.8,"median","qi"
"Lyon",291.015585549636,0,0,0,0.8,"median","qi"
"Lyon",292.92705188817,0,0,0,0.8,"median","qi"
"Lyon",294.838518226705,0,0,0,0.8,"median","qi"
"Lyon",296.74998456524,0,0,0,0.8,"median","qi"
"Lyon",298.661450903775,0,0,0,0.8,"median","qi"
"Lyon",300.57291724231,0,0,0,0.8,"median","qi"
"Lyon",302.484383580845,0,0,0,0.8,"median","qi"
"Lyon",304.395849919379,0,0,0,0.8,"median","qi"
"Lyon",306.307316257914,0,0,0,0.8,"median","qi"
"Lyon",308.218782596449,0,0,0,0.8,"median","qi"
"Lyon",310.130248934984,0,0,0,0.8,"median","qi"
"Lyon",312.041715273519,0,0,0,0.8,"median","qi"
"Lyon",313.953181612053,0,0,0,0.8,"median","qi"
"Lyon",315.864647950588,0,0,0,0.8,"median","qi"
"Lyon",317.776114289123,0,0,0,0.8,"median","qi"
"Lyon",319.687580627658,0,0,0,0.8,"median","qi"
"Lyon",321.599046966193,0,0,0,0.8,"median","qi"
"Lyon",323.510513304728,0,0,0,0.8,"median","qi"
"Lyon",325.421979643262,0,0,0,0.8,"median","qi"
"Lyon",327.333445981797,0,0,0,0.8,"median","qi"
"Lyon",329.244912320332,0,0,0,0.8,"median","qi"
"Lyon",331.156378658867,0,0,0,0.8,"median","qi"
"Lyon",333.067844997402,0,0,0,0.8,"median","qi"
"Lyon",334.979311335936,0,0,0,0.8,"median","qi"
"Lyon",336.890777674471,0,0,0,0.8,"median","qi"
"Lyon",338.802244013006,0,0,0,0.8,"median","qi"
"Lyon",340.713710351541,0,0,0,0.8,"median","qi"
"Lyon",342.625176690076,0,0,0,0.8,"median","qi"
"Lyon",344.536643028611,0,0,0,0.8,"median","qi"
"Lyon",346.448109367145,0,0,0,0.8,"median","qi"
"Lyon",348.35957570568,0,0,0,0.8,"median","qi"
"Lyon",350.271042044215,0,0,0,0.8,"median","qi"
"Lyon",352.18250838275,0,0,0,0.8,"median","qi"
"Lyon",354.093974721285,0,0,0,0.8,"median","qi"
"Lyon",356.005441059819,0,0,0,0.8,"median","qi"
"Lyon",357.916907398354,0,0,0,0.8,"median","qi"
"Lyon",359.828373736889,0,0,0,0.8,"median","qi"
"Lyon",361.739840075424,0,0,0,0.8,"median","qi"
"Lyon",363.651306413959,0,0,0,0.8,"median","qi"
"Lyon",365.562772752494,0,0,0,0.8,"median","qi"
"Lyon",367.474239091028,0,0,0,0.8,"median","qi"
"Lyon",369.385705429563,0,0,0.0138146406438608,0.8,"median","qi"
"Lyon",371.297171768098,0,0,0.0327729960131327,0.8,"median","qi"
"Lyon",373.208638106633,0,0,0.0519667353418905,0.8,"median","qi"
"Lyon",375.120104445168,0,0,0.0714974374926988,0.8,"median","qi"
"Lyon",377.031570783702,0,0,0.0914782836505959,0.8,"median","qi"
"Lyon",378.943037122237,0,0,0.111804332831784,0.8,"median","qi"
"Lyon",380.854503460772,0,0,0.131896881520815,0.8,"median","qi"
"Lyon",382.765969799307,0,0,0.152709707287549,0.8,"median","qi"
"Lyon",384.677436137842,0,0,0.173445534557054,0.8,"median","qi"
"Lyon",386.588902476377,0,0,0.195073510287749,0.8,"median","qi"
"Lyon",388.500368814911,0,0,0.21758860055652,0.8,"median","qi"
"Lyon",390.411835153446,0,0,0.239314857720027,0.8,"median","qi"
"Lyon",392.323301491981,0,0,0.261219047190198,0.8,"median","qi"
